host,sum_y,sum_y2,sum_m2,distinct,overlap_0,overlap_1,overlap_2,overlap_3,overlap_4,overlap_5,overlap_6,target0_y,target0_y2,target0_hit,target1_y,target1_y2,target1_hit,target2_y,target2_y2,target2_hit,target3_y,target3_y2,target3_hit
562,358,578,57829,265,2,12,22,76,108,0,358,0,0,0,0,0,0,0,0,0,1,1,1
563,602,996,42929,431,6,32,110,122,124,0,602,0,0,0,0,0,0,1,1,1,1,1,1
564,520,844,51899,384,0,20,54,72,178,0,520,0,0,0,2,4,1,0,0,0,2,4,1
565,279,347,66305,247,0,4,20,10,34,0,279,0,0,0,0,0,0,0,0,0,0,0,0
566,600,974,42449,438,2,18,84,144,126,0,600,0,0,0,1,1,1,0,0,0,0,0,0
567,286,370,102147,245,0,0,6,38,40,0,286,0,0,0,0,0,0,0,0,0,0,0,0
568,342,464,74901,286,2,10,12,36,62,0,342,0,0,0,2,4,1,1,1,1,1,1,1
569,399,625,60995,298,6,22,50,86,62,0,399,1,1,1,1,1,1,0,0,0,0,0,0
570,468,812,57375,326,2,36,54,158,94,0,468,0,0,0,0,0,0,0,0,0,1,1,1
571,605,913,34405,469,4,22,74,126,82,0,605,0,0,0,0,0,0,1,1,1,1,1,1
572,514,746,41685,413,0,18,44,78,92,0,514,0,0,0,0,0,0,0,0,0,0,0,0
573,397,597,49833,310,0,10,28,56,106,0,397,1,1,1,1,1,1,0,0,0,0,0,0
574,415,513,52591,371,0,10,22,26,40,0,415,0,0,0,1,1,1,0,0,0,0,0,0
575,234,378,138469,175,0,2,8,38,96,0,234,1,1,1,0,0,0,0,0,0,1,1,1
576,312,518,84597,229,2,4,18,60,122,0,312,1,1,1,0,0,0,0,0,0,2,4,1
577,190,256,139093,161,2,0,10,28,26,0,190,0,0,0,0,0,0,0,0,0,0,0,0
578,512,704,42893,427,4,18,50,68,52,0,512,0,0,0,0,0,0,1,1,1,1,1,1
579,245,329,93845,208,0,8,18,30,28,0,245,1,1,1,0,0,0,0,0,0,0,0,0
580,455,689,44133,353,0,6,38,66,124,0,455,1,1,1,0,0,0,1,1,1,0,0,0
581,269,415,85103,206,2,4,26,28,86,0,269,0,0,0,1,1,1,0,0,0,0,0,0
582,341,575,72865,249,2,6,50,82,94,0,341,0,0,0,3,9,1,0,0,0,0,0,0
583,530,1030,55357,336,0,16,108,184,192,0,530,0,0,0,1,1,1,0,0,0,0,0,0
584,140,312,287471,80,2,14,16,112,28,0,140,2,4,1,0,0,0,0,0,0,0,0,0
585,346,668,94627,223,0,18,32,98,174,0,346,2,4,1,0,0,0,0,0,0,0,0,0
586,439,731,58969,330,2,20,58,94,118,0,439,1,1,1,0,0,0,2,4,1,1,1,1
587,405,669,61775,304,4,18,62,66,114,0,405,0,0,0,2,4,1,0,0,0,1,1,1
588,342,462,47235,288,0,4,20,48,48,0,342,1,1,1,2,4,1,0,0,0,1,1,1
589,444,698,45175,336,4,16,28,108,98,0,444,0,0,0,1,1,1,0,0,0,1,1,1
590,614,1080,41425,425,0,26,106,148,186,0,614,0,0,0,1,1,1,1,1,1,0,0,0
591,305,399,66659,260,0,6,16,38,34,0,305,0,0,0,0,0,0,0,0,0,1,1,1
592,274,544,150469,181,2,20,60,50,138,0,274,0,0,0,0,0,0,0,0,0,0,0,0
593,413,527,51405,360,0,0,22,46,46,0,413,0,0,0,1,1,1,0,0,0,0,0,0
594,609,1055,39115,429,0,30,148,170,98,0,609,0,0,0,0,0,0,0,0,0,1,1,1
595,375,477,53657,328,2,14,14,48,24,0,375,0,0,0,2,4,1,0,0,0,0,0,0
596,226,422,151553,166,4,12,24,64,92,0,226,1,1,1,0,0,0,1,1,1,5,25,1
597,353,545,59277,276,4,12,30,70,76,0,353,0,0,0,0,0,0,0,0,0,0,0,0
598,282,440,71983,212,0,12,22,20,104,0,282,1,1,1,2,4,1,0,0,0,0,0,0
599,458,754,44977,333,0,24,54,104,114,0,458,0,0,0,1,1,1,1,1,1,1,1,1
600,631,951,34959,488,6,24,80,126,84,0,631,1,1,1,1,1,1,1,1,1,0,0,0
601,373,471,76713,331,0,10,26,32,30,0,373,0,0,0,0,0,0,1,1,1,0,0,0
602,407,685,66309,298,0,4,60,122,92,0,407,0,0,0,1,1,1,1,1,1,1,1,1
603,399,543,52075,328,2,2,14,16,110,0,399,1,1,1,0,0,0,0,0,0,1,1,1
604,187,205,121649,178,0,4,8,2,4,0,187,1,1,1,2,4,1,0,0,0,0,0,0
605,643,1045,30205,461,0,26,110,132,134,0,643,0,0,0,1,1,1,0,0,0,1,1,1
606,522,892,43719,375,0,16,60,82,212,0,522,1,1,1,0,0,0,0,0,0,0,0,0
607,433,823,83473,286,0,12,70,114,194,0,433,2,4,1,1,1,1,0,0,0,2,4,1
608,325,413,87467,283,0,0,32,44,12,0,325,1,1,1,1,1,1,1,1,1,0,0,0
609,529,789,54423,405,0,20,68,88,84,0,529,0,0,0,0,0,0,1,1,1,1,1,1
610,521,745,43457,413,0,14,46,62,102,0,521,0,0,0,1,1,1,1,1,1,0,0,0
611,471,665,48039,380,2,12,28,66,86,0,471,1,1,1,0,0,0,0,0,0,0,0,0
612,484,696,40759,393,0,12,30,78,92,0,484,0,0,0,1,1,1,1,1,1,0,0,0
613,461,703,49989,350,0,16,62,84,80,0,461,0,0,0,0,0,0,1,1,1,2,4,1
614,406,696,62589,281,4,16,40,80,150,0,406,2,4,1,0,0,0,0,0,0,0,0,0
615,374,484,63651,323,0,0,16,28,66,0,374,0,0,0,0,0,0,1,1,1,1,1,1
616,588,1036,48783,406,6,40,130,172,100,0,588,1,1,1,0,0,0,2,4,1,1,1,1
617,282,372,81757,238,4,0,10,8,68,0,282,0,0,0,0,0,0,1,1,1,0,0,0
618,370,520,56129,309,2,4,24,56,64,0,370,1,1,1,0,0,0,0,0,0,1,1,1
619,637,945,34675,496,4,52,88,80,84,0,637,0,0,0,0,0,0,1,1,1,1,1,1
620,497,739,54931,387,0,8,52,82,100,0,497,1,1,1,0,0,0,2,4,1,1,1,1
621,402,562,44095,327,2,6,16,26,110,0,402,1,1,1,1,1,1,0,0,0,0,0,0
622,333,563,80961,246,0,4,18,108,100,0,333,0,0,0,1,1,1,1,1,1,2,4,1
623,151,229,169507,118,0,2,10,6,60,0,151,2,4,1,0,0,0,0,0,0,3,9,1
624,249,289,112683,230,2,10,10,12,6,0,249,0,0,0,0,0,0,0,0,0,0,0,0
625,473,843,59343,331,6,28,104,104,128,0,473,0,0,0,1,1,1,0,0,0,0,0,0
626,260,370,98877,210,0,0,26,38,46,0,260,1,1,1,0,0,0,1,1,1,0,0,0
627,278,360,72395,243,0,0,16,24,42,0,278,0,0,0,1,1,1,0,0,0,0,0,0
628,181,273,141995,143,0,6,12,32,42,0,181,1,1,1,1,1,1,0,0,0,2,4,1
629,470,836,50635,331,4,18,76,130,138,0,470,0,0,0,0,0,0,0,0,0,1,1,1
630,293,461,109025,228,0,0,16,64,88,0,293,1,1,1,0,0,0,0,0,0,2,4,1
631,201,233,87627,185,0,0,0,2,30,0,201,0,0,0,0,0,0,0,0,0,0,0,0
632,266,406,125211,203,0,0,2,44,94,0,266,0,0,0,0,0,0,0,0,0,0,0,0
633,386,512,45439,331,0,12,24,36,54,0,386,0,0,0,1,1,1,0,0,0,0,0,0
634,371,545,68007,293,0,2,36,68,68,0,371,0,0,0,0,0,0,1,1,1,0,0,0
635,373,591,73221,285,0,12,26,76,104,0,373,0,0,0,4,16,1,0,0,0,1,1,1
636,370,538,62997,296,2,18,20,46,82,0,370,0,0,0,2,4,1,0,0,0,0,0,0
637,449,729,49997,334,4,12,58,122,84,0,449,3,9,1,0,0,0,0,0,0,0,0,0
638,389,603,84087,293,0,4,32,58,120,0,389,0,0,0,0,0,0,0,0,0,2,4,1
639,605,985,45301,438,0,30,134,122,94,0,605,0,0,0,1,1,1,1,1,1,1,1,1
640,373,499,54571,321,0,6,34,50,36,0,373,0,0,0,1,1,1,0,0,0,1,1,1
641,185,407,183973,114,4,22,28,44,124,0,185,2,4,1,0,0,0,0,0,0,2,4,1
642,356,596,73277,262,0,2,30,78,130,0,356,1,1,1,0,0,0,0,0,0,0,0,0
643,406,670,70631,297,6,12,40,60,146,0,406,0,0,0,0,0,0,2,4,1,0,0,0
644,447,943,62737,276,4,52,88,160,192,0,447,0,0,0,0,0,0,0,0,0,1,1,1
645,558,792,35383,447,2,18,60,80,74,0,558,0,0,0,1,1,1,1,1,1,1,1,1
646,331,425,67019,286,0,2,12,48,32,0,331,1,1,1,1,1,1,0,0,0,0,0,0
647,406,654,60159,304,2,24,24,78,120,0,406,0,0,0,0,0,0,0,0,0,1,1,1
648,219,385,145443,154,0,2,14,22,128,0,219,1,1,1,0,0,0,0,0,0,2,4,1
649,430,616,48027,343,0,12,20,48,106,0,430,0,0,0,1,1,1,1,1,1,1,1,1
650,407,549,48897,342,2,16,34,58,32,0,407,0,0,0,1,1,1,0,0,0,0,0,0
651,426,656,67371,328,2,14,68,68,78,0,426,0,0,0,1,1,1,1,1,1,1,1,1
652,513,735,47327,411,0,6,86,82,48,0,513,0,0,0,1,1,1,0,0,0,0,0,0
653,200,252,136961,174,0,0,0,38,14,0,200,1,1,1,0,0,0,1,1,1,2,4,1
654,405,577,51443,328,0,8,42,48,74,0,405,2,4,1,1,1,1,1,1,1,1,1,1
655,360,498,78297,295,0,8,42,78,10,0,360,1,1,1,0,0,0,1,1,1,1,1,1
656,335,453,66927,280,2,4,24,26,62,0,335,1,1,1,1,1,1,0,0,0,0,0,0
657,448,722,53567,338,0,24,52,94,104,0,448,3,9,1,1,1,1,3,9,1,0,0,0
658,310,464,69277,240,0,0,14,40,100,0,310,0,0,0,0,0,0,0,0,0,0,0,0
659,307,445,78587,246,0,2,14,20,102,0,307,1,1,1,0,0,0,0,0,0,1,1,1
660,643,1233,42745,428,6,46,112,182,244,0,643,0,0,0,1,1,1,1,1,1,2,4,1
661,424,622,58761,338,0,8,40,78,72,0,424,1,1,1,0,0,0,1,1,1,0,0,0
662,745,1335,33813,493,6,34,208,214,128,0,745,0,0,0,0,0,0,1,1,1,2,4,1
663,451,683,57929,346,12,22,68,80,50,0,451,0,0,0,1,1,1,0,0,0,0,0,0
664,351,495,79047,294,0,6,22,56,60,0,351,0,0,0,1,1,1,1,1,1,2,4,1
665,590,950,34935,437,2,16,78,126,138,0,590,0,0,0,2,4,1,1,1,1,1,1,1
666,345,429,71983,306,2,6,14,38,24,0,345,0,0,0,1,1,1,0,0,0,1,1,1
667,379,577,60515,294,2,6,32,70,88,0,379,0,0,0,0,0,0,0,0,0,1,1,1
668,585,913,44009,429,2,22,84,108,112,0,585,0,0,0,0,0,0,1,1,1,1,1,1
669,394,552,63855,320,0,4,16,48,90,0,394,0,0,0,0,0,0,0,0,0,0,0,0
670,403,541,58813,338,4,24,40,54,16,0,403,0,0,0,1,1,1,1,1,1,1,1,1
671,381,605,58937,293,2,24,42,40,116,0,381,2,4,1,0,0,0,0,0,0,0,0,0
672,205,267,86885,177,0,4,6,20,32,0,205,2,4,1,0,0,0,0,0,0,0,0,0
673,262,300,73605,244,0,6,8,10,14,0,262,1,1,1,1,1,1,2,4,1,0,0,0
674,343,485,71979,279,0,4,14,52,72,0,343,0,0,0,1,1,1,0,0,0,0,0,0
675,252,336,92493,213,6,22,30,6,20,0,252,0,0,0,0,0,0,0,0,0,0,0,0
676,477,817,59801,333,2,16,58,132,132,0,477,0,0,0,3,9,1,1,1,1,0,0,0
677,312,552,82383,227,0,6,32,76,126,0,312,1,1,1,1,1,1,0,0,0,0,0,0
678,316,356,69001,296,0,2,16,22,0,0,316,0,0,0,1,1,1,0,0,0,0,0,0
679,368,528,70149,295,0,8,26,44,82,0,368,2,4,1,0,0,0,1,1,1,0,0,0
680,378,590,74437,277,0,0,16,76,120,0,378,2,4,1,0,0,0,1,1,1,0,0,0
681,581,887,42589,442,0,14,98,134,60,0,581,0,0,0,0,0,0,2,4,1,0,0,0
682,431,763,63259,305,6,34,76,124,92,0,431,0,0,0,1,1,1,1,1,1,0,0,0
683,378,530,58201,312,2,14,22,52,62,0,378,0,0,0,0,0,0,1,1,1,0,0,0
684,399,601,54551,309,0,6,16,62,118,0,399,2,4,1,1,1,1,0,0,0,0,0,0
685,489,903,56567,328,4,44,96,136,134,0,489,0,0,0,0,0,0,0,0,0,2,4,1
686,394,620,64555,296,0,10,14,76,126,0,394,2,4,1,0,0,0,1,1,1,1,1,1
687,286,374,73679,244,0,2,6,46,34,0,286,0,0,0,0,0,0,0,0,0,3,9,1
688,267,471,112409,187,0,2,16,82,104,0,267,0,0,0,0,0,0,0,0,0,1,1,1
689,240,424,85181,172,0,8,6,46,124,0,240,2,4,1,0,0,0,0,0,0,1,1,1
690,407,581,56339,331,0,2,58,72,42,0,407,0,0,0,1,1,1,1,1,1,0,0,0
691,286,412,81153,230,0,2,24,20,80,0,286,2,4,1,0,0,0,1,1,1,1,1,1
692,416,716,70335,292,0,6,58,114,122,0,416,0,0,0,0,0,0,0,0,0,0,0,0
693,363,459,63705,317,0,2,16,38,40,0,363,1,1,1,0,0,0,1,1,1,0,0,0
694,330,466,62351,271,0,8,16,48,64,0,330,0,0,0,1,1,1,1,1,1,1,1,1
695,691,1183,36005,482,0,16,134,228,114,0,691,0,0,0,1,1,1,2,4,1,0,0,0
696,396,500,57231,347,4,12,14,20,54,0,396,0,0,0,0,0,0,1,1,1,0,0,0
697,597,993,39647,435,0,8,104,118,166,0,597,1,1,1,0,0,0,3,9,1,0,0,0
698,414,624,71253,313,0,6,32,56,116,0,414,0,0,0,0,0,0,0,0,0,0,0,0
699,215,265,134113,190,0,2,18,6,24,0,215,1,1,1,0,0,0,0,0,0,0,0,0
700,397,581,64013,314,2,26,40,84,32,0,397,0,0,0,0,0,0,1,1,1,0,0,0
701,419,727,53731,312,4,28,46,118,112,0,419,0,0,0,1,1,1,2,4,1,5,25,1
702,404,650,69477,294,0,10,42,124,70,0,404,2,4,1,1,1,1,2,4,1,0,0,0
703,506,850,42743,369,4,28,76,116,120,0,506,0,0,0,1,1,1,1,1,1,0,0,0
704,547,919,44357,399,6,24,78,80,184,0,547,0,0,0,0,0,0,1,1,1,2,4,1
705,226,254,99593,212,0,0,2,10,16,0,226,0,0,0,0,0,0,1,1,1,0,0,0
706,393,561,51607,320,0,20,42,52,54,0,393,1,1,1,0,0,0,1,1,1,2,4,1
707,510,804,47665,382,4,14,48,118,110,0,510,0,0,0,0,0,0,1,1,1,0,0,0
708,384,562,70239,307,6,16,28,48,80,0,384,1,1,1,0,0,0,0,0,0,1,1,1
709,387,515,59243,328,0,0,20,28,80,0,387,1,1,1,0,0,0,1,1,1,0,0,0
710,328,454,90801,276,0,6,22,40,58,0,328,2,4,1,1,1,1,1,1,1,1,1,1
711,377,531,58703,310,0,2,26,64,62,0,377,1,1,1,0,0,0,1,1,1,0,0,0
712,272,418,81003,203,0,0,4,24,118,0,272,1,1,1,2,4,1,0,0,0,0,0,0
713,359,437,51917,324,0,0,4,32,42,0,359,1,1,1,1,1,1,0,0,0,0,0,0
714,224,280,155043,196,0,0,10,26,20,0,224,0,0,0,0,0,0,0,0,0,0,0,0
715,586,998,47177,419,12,30,94,168,108,0,586,1,1,1,1,1,1,1,1,1,1,1,1
716,344,604,67811,239,0,8,12,58,182,0,344,0,0,0,0,0,0,0,0,0,0,0,0
717,413,701,63377,289,4,10,54,84,136,0,413,0,0,0,3,9,1,1,1,1,0,0,0
718,224,342,146753,176,2,12,32,36,36,0,224,3,9,1,0,0,0,2,4,1,1,1,1
719,133,191,152833,107,0,2,10,0,46,0,133,1,1,1,0,0,0,0,0,0,0,0,0
720,219,291,152091,186,0,4,22,30,16,0,219,2,4,1,0,0,0,0,0,0,0,0,0
721,437,707,59427,331,2,10,54,78,126,0,437,0,0,0,1,1,1,1,1,1,2,4,1
722,483,715,53411,389,2,12,58,68,92,0,483,0,0,0,1,1,1,1,1,1,1,1,1
723,484,702,42485,390,6,16,66,78,52,0,484,0,0,0,1,1,1,0,0,0,0,0,0
724,260,330,76453,226,2,8,4,14,42,0,260,0,0,0,0,0,0,0,0,0,0,0,0
725,515,909,44137,366,2,24,92,148,128,0,515,0,0,0,1,1,1,1,1,1,3,9,1
726,301,337,63295,284,0,2,6,22,6,0,301,1,1,1,1,1,1,1,1,1,1,1,1
727,423,717,81865,315,6,28,62,80,118,0,423,1,1,1,1,1,1,1,1,1,0,0,0
728,311,491,96977,240,0,6,30,40,104,0,311,0,0,0,0,0,0,0,0,0,1,1,1
729,449,693,57569,344,2,4,36,100,102,0,449,1,1,1,0,0,0,1,1,1,1,1,1
730,138,256,223577,92,0,6,16,28,68,0,138,0,0,0,0,0,0,0,0,0,0,0,0
731,396,526,55931,334,0,4,26,42,58,0,396,2,4,1,2,4,1,1,1,1,0,0,0
732,304,434,97373,244,6,2,22,22,78,0,304,0,0,0,1,1,1,0,0,0,0,0,0
733,384,486,50031,337,0,0,8,54,40,0,384,0,0,0,1,1,1,0,0,0,0,0,0
734,369,509,55107,305,0,16,26,34,64,0,369,2,4,1,0,0,0,0,0,0,1,1,1
735,350,542,57695,266,2,8,24,56,102,0,350,0,0,0,0,0,0,0,0,0,0,0,0
736,367,595,65247,267,0,24,52,82,70,0,367,0,0,0,0,0,0,0,0,0,0,0,0
737,477,703,51769,383,8,30,58,88,42,0,477,0,0,0,1,1,1,0,0,0,1,1,1
738,453,993,62069,285,6,34,74,138,288,0,453,0,0,0,0,0,0,1,1,1,9,81,1
739,301,495,112277,235,0,0,14,80,100,0,301,4,16,1,0,0,0,1,1,1,0,0,0
740,500,718,60171,396,4,12,58,74,70,0,500,2,4,1,0,0,0,2,4,1,0,0,0
741,609,1031,40451,440,4,20,118,154,126,0,609,0,0,0,1,1,1,1,1,1,1,1,1
742,346,406,53497,319,0,0,8,30,22,0,346,0,0,0,0,0,0,1,1,1,0,0,0
743,517,843,44287,382,4,14,46,108,154,0,517,1,1,1,1,1,1,0,0,0,0,0,0
744,335,387,46913,309,0,2,8,24,18,0,335,1,1,1,0,0,0,0,0,0,1,1,1
745,493,703,42653,397,0,24,32,36,118,0,493,0,0,0,1,1,1,1,1,1,0,0,0
746,457,823,52919,312,4,42,100,120,100,0,457,0,0,0,2,4,1,0,0,0,0,0,0
747,270,342,99329,236,2,4,14,22,30,0,270,2,4,1,0,0,0,0,0,0,1,1,1
748,292,360,70633,264,2,2,14,30,20,0,292,0,0,0,1,1,1,0,0,0,0,0,0
749,327,475,85601,261,0,2,8,78,60,0,327,1,1,1,1,1,1,1,1,1,1,1,1
750,458,724,59161,342,0,2,62,92,110,0,458,0,0,0,0,0,0,1,1,1,1,1,1
751,374,552,52767,293,0,18,72,64,24,0,374,0,0,0,1,1,1,0,0,0,0,0,0
752,151,187,161343,133,0,0,0,2,34,0,151,2,4,1,0,0,0,0,0,0,0,0,0
753,504,942,61143,344,4,44,90,148,152,0,504,0,0,0,1,1,1,0,0,0,0,0,0
754,381,443,67099,350,0,2,14,30,16,0,381,0,0,0,1,1,1,0,0,0,0,0,0
755,232,316,91097,194,0,2,6,12,64,0,232,0,0,0,0,0,0,0,0,0,0,0,0
756,183,329,151675,133,0,0,22,26,98,0,183,1,1,1,0,0,0,0,0,0,2,4,1
757,203,339,95507,147,0,0,16,8,112,0,203,4,16,1,0,0,0,0,0,0,0,0,0
758,201,225,102807,190,0,0,2,6,16,0,201,0,0,0,0,0,0,0,0,0,0,0,0
759,204,248,123575,182,0,0,4,10,30,0,204,0,0,0,0,0,0,0,0,0,1,1,1
760,208,308,135847,159,0,0,2,16,82,0,208,1,1,1,0,0,0,0,0,0,0,0,0
761,497,733,41137,396,0,8,40,100,88,0,497,0,0,0,1,1,1,1,1,1,1,1,1
762,404,682,66299,286,6,24,50,64,134,0,404,0,0,0,2,4,1,0,0,0,0,0,0
763,230,290,94159,204,0,8,10,16,26,0,230,0,0,0,1,1,1,0,0,0,0,0,0
764,235,369,94547,180,2,2,24,50,56,0,235,0,0,0,0,0,0,0,0,0,0,0,0
765,311,385,60181,274,0,4,4,26,40,0,311,0,0,0,0,0,0,0,0,0,1,1,1
766,358,440,48997,324,0,8,32,26,16,0,358,0,0,0,0,0,0,1,1,1,0,0,0
767,252,374,102329,200,0,2,20,26,74,0,252,1,1,1,0,0,0,1,1,1,1,1,1
768,438,644,45019,356,0,24,48,62,72,0,438,0,0,0,3,9,1,1,1,1,0,0,0
769,227,263,79209,209,0,0,2,8,26,0,227,0,0,0,0,0,0,0,0,0,1,1,1
770,434,840,87337,290,4,26,60,140,176,0,434,0,0,0,0,0,0,0,0,0,1,1,1
771,226,330,89177,181,0,4,10,22,68,0,226,0,0,0,0,0,0,0,0,0,0,0,0
772,328,578,97263,230,0,10,38,44,158,0,328,0,0,0,1,1,1,0,0,0,0,0,0
773,319,381,66811,290,0,0,10,28,24,0,319,1,1,1,1,1,1,1,1,1,2,4,1
774,392,664,64325,285,4,16,22,76,154,0,392,0,0,0,0,0,0,2,4,1,1,1,1
775,356,468,81181,302,0,8,22,42,40,0,356,0,0,0,1,1,1,0,0,0,0,0,0
776,285,431,92305,230,0,6,24,50,66,0,285,1,1,1,0,0,0,0,0,0,0,0,0
777,342,484,78701,277,0,0,24,44,74,0,342,1,1,1,0,0,0,0,0,0,0,0,0
778,258,392,92541,201,0,0,4,64,66,0,258,0,0,0,1,1,1,0,0,0,0,0,0
779,377,525,50859,312,4,18,42,38,46,0,377,0,0,0,0,0,0,0,0,0,1,1,1
780,469,699,49575,367,0,14,72,74,70,0,469,0,0,0,1,1,1,1,1,1,0,0,0
781,485,775,63103,356,0,16,62,130,82,0,485,1,1,1,0,0,0,2,4,1,1,1,1
782,343,571,70637,244,0,8,38,58,124,0,343,1,1,1,3,9,1,0,0,0,0,0,0
783,464,656,53453,379,0,12,52,56,72,0,464,0,0,0,2,4,1,0,0,0,0,0,0
784,397,711,67077,278,6,30,66,62,150,0,397,0,0,0,0,0,0,0,0,0,0,0,0
785,458,686,49913,352,2,20,56,42,108,0,458,1,1,1,1,1,1,0,0,0,2,4,1
786,345,459,50995,293,0,14,38,42,20,0,345,0,0,0,0,0,0,0,0,0,1,1,1
787,287,335,61315,265,0,6,20,6,16,0,287,0,0,0,0,0,0,1,1,1,0,0,0
788,252,372,135529,198,6,4,24,28,58,0,252,0,0,0,0,0,0,0,0,0,0,0,0
789,122,154,231947,108,2,2,6,16,6,0,122,0,0,0,0,0,0,1,1,1,2,4,1
790,243,315,94037,207,0,0,2,30,40,0,243,0,0,0,0,0,0,0,0,0,1,1,1
791,318,510,72697,239,0,0,22,46,124,0,318,2,4,1,0,0,0,0,0,0,1,1,1
792,465,957,61107,286,2,50,90,144,206,0,465,1,1,1,1,1,1,1,1,1,0,0,0
793,273,323,78105,249,0,2,8,14,26,0,273,1,1,1,0,0,0,1,1,1,1,1,1
794,296,388,87417,252,6,22,24,26,14,0,296,2,4,1,1,1,1,1,1,1,0,0,0
795,383,595,64237,292,2,16,30,48,116,0,383,1,1,1,0,0,0,1,1,1,0,0,0
796,330,488,66989,264,0,12,36,52,58,0,330,1,1,1,1,1,1,0,0,0,0,0,0
797,257,377,97919,203,0,6,20,36,58,0,257,1,1,1,0,0,0,2,4,1,0,0,0
798,455,695,49107,350,2,22,50,96,70,0,455,0,0,0,0,0,0,0,0,0,0,0,0
799,292,412,88541,237,0,4,24,38,54,0,292,1,1,1,0,0,0,0,0,0,1,1,1
800,283,571,103921,192,2,28,66,66,126,0,283,0,0,0,0,0,0,0,0,0,0,0,0
801,228,368,101637,176,0,2,14,84,40,0,228,1,1,1,0,0,0,0,0,0,0,0,0
802,173,481,179735,86,4,24,56,46,178,0,173,3,9,1,0,0,0,0,0,0,1,1,1
803,474,668,50797,383,0,16,66,72,40,0,474,0,0,0,2,4,1,0,0,0,0,0,0
804,180,190,166315,175,0,0,0,0,10,0,180,1,1,1,0,0,0,0,0,0,0,0,0
805,471,659,53177,384,0,20,42,68,58,0,471,1,1,1,0,0,0,0,0,0,0,0,0
806,394,540,48609,326,2,10,32,56,46,0,394,1,1,1,1,1,1,0,0,0,2,4,1
807,592,882,35961,463,2,26,76,98,88,0,592,0,0,0,2,4,1,0,0,0,1,1,1
808,353,457,64425,306,0,10,10,30,54,0,353,0,0,0,1,1,1,0,0,0,1,1,1
809,437,663,67459,348,0,16,78,92,40,0,437,0,0,0,1,1,1,2,4,1,3,9,1
810,401,577,57585,319,4,0,34,62,76,0,401,1,1,1,1,1,1,1,1,1,1,1,1
811,214,222,145777,210,0,2,4,0,2,0,214,0,0,0,0,0,0,1,1,1,0,0,0
812,251,445,106875,181,0,6,30,30,128,0,251,0,0,0,0,0,0,0,0,0,0,0,0
813,391,567,65501,313,2,18,30,60,66,0,391,0,0,0,1,1,1,1,1,1,0,0,0
814,329,427,85999,281,2,18,18,38,22,0,329,1,1,1,1,1,1,2,4,1,0,0,0
815,225,295,93137,191,0,4,10,16,40,0,225,0,0,0,0,0,0,0,0,0,0,0,0
816,503,837,55641,366,2,34,114,126,58,0,503,0,0,0,0,0,0,1,1,1,1,1,1
817,347,539,99021,267,0,4,36,68,84,0,347,1,1,1,1,1,1,2,4,1,3,9,1
818,388,566,63339,304,0,8,24,42,104,0,388,1,1,1,0,0,0,0,0,0,1,1,1
819,419,677,68831,320,0,34,64,84,76,0,419,0,0,0,1,1,1,2,4,1,4,16,1
820,381,589,62029,296,0,12,22,58,116,0,381,0,0,0,0,0,0,0,0,0,1,1,1
821,375,505,50363,317,0,4,16,38,72,0,375,0,0,0,2,4,1,0,0,0,0,0,0
822,305,547,87955,207,2,20,40,56,124,0,305,0,0,0,0,0,0,0,0,0,1,1,1
823,477,745,55299,365,0,30,52,114,72,0,477,0,0,0,0,0,0,1,1,1,2,4,1
824,336,646,93517,214,0,10,70,118,112,0,336,2,4,1,1,1,1,0,0,0,0,0,0
825,482,730,63037,377,2,8,36,114,88,0,482,1,1,1,0,0,0,1,1,1,1,1,1
826,352,518,92765,284,2,18,30,48,68,0,352,0,0,0,3,9,1,0,0,0,0,0,0
827,322,414,52229,279,0,2,10,30,50,0,322,0,0,0,0,0,0,0,0,0,0,0,0
828,383,515,64527,323,0,4,22,58,48,0,383,1,1,1,0,0,0,1,1,1,0,0,0
829,299,443,81301,234,0,14,22,58,50,0,299,2,4,1,1,1,1,2,4,1,2,4,1
830,332,524,101267,257,0,0,36,46,110,0,332,0,0,0,0,0,0,1,1,1,0,0,0
831,577,875,36085,443,2,14,56,106,120,0,577,0,0,0,0,0,0,1,1,1,2,4,1
832,336,384,50531,312,2,2,4,12,28,0,336,1,1,1,1,1,1,0,0,0,1,1,1
833,385,691,63253,271,0,14,46,140,106,0,385,1,1,1,0,0,0,1,1,1,0,0,0
834,284,436,77277,217,2,0,4,78,68,0,284,1,1,1,2,4,1,0,0,0,0,0,0
835,603,1251,50603,376,4,52,172,158,262,0,603,0,0,0,1,1,1,0,0,0,0,0,0
836,143,159,178309,135,0,4,0,12,0,0,143,2,4,1,0,0,0,1,1,1,0,0,0
837,283,491,118487,207,4,14,22,68,100,0,283,0,0,0,0,0,0,0,0,0,0,0,0
838,514,740,39933,412,0,18,54,70,84,0,514,1,1,1,2,4,1,0,0,0,0,0,0
839,649,1141,39677,457,14,58,120,146,154,0,649,0,0,0,1,1,1,0,0,0,0,0,0
840,419,805,76769,279,4,12,58,132,180,0,419,0,0,0,0,0,0,2,4,1,4,16,1
841,370,508,70513,307,2,4,22,52,58,0,370,0,0,0,1,1,1,1,1,1,0,0,0
842,401,615,60359,300,0,2,18,88,106,0,401,1,1,1,1,1,1,2,4,1,2,4,1
843,489,779,45587,366,0,10,48,144,88,0,489,1,1,1,0,0,0,2,4,1,0,0,0
