host,sum_y,sum_y2,sum_m2,distinct,overlap_0,overlap_1,overlap_2,overlap_3,overlap_4,overlap_5,overlap_6,target0_y,target0_y2,target0_hit,target1_y,target1_y2,target1_hit,target2_y,target2_y2,target2_hit,target3_y,target3_y2,target3_hit
283,75,77,866,74,0,0,0,2,0,0,75,0,0,0,1,1,1,0,0,0,0,0,0
284,71,89,996,62,0,0,0,0,18,0,71,0,0,0,0,0,0,0,0,0,0,0,0
285,107,109,558,106,0,0,0,0,2,0,107,0,0,0,0,0,0,0,0,0,0,0,0
286,59,69,1222,55,0,0,0,2,8,0,59,0,0,0,0,0,0,0,0,0,1,1,1
287,63,65,1094,62,0,0,0,0,2,0,63,0,0,0,0,0,0,0,0,0,1,1,1
288,86,96,906,81,0,0,0,0,10,0,86,1,1,1,0,0,0,2,4,1,0,0,0
289,52,54,1248,51,0,0,0,0,2,0,52,0,0,0,0,0,0,0,0,0,0,0,0
290,45,61,1822,38,0,0,0,2,14,0,45,0,0,0,0,0,0,0,0,0,0,0,0
291,60,60,968,60,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
292,72,74,968,71,0,0,0,0,2,0,72,1,1,1,0,0,0,1,1,1,0,0,0
293,104,112,620,100,0,0,0,4,4,0,104,0,0,0,0,0,0,0,0,0,0,0,0
294,32,36,1974,30,0,0,0,0,4,0,32,1,1,1,0,0,0,0,0,0,0,0,0
295,39,41,2212,38,0,0,0,2,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
296,51,61,1328,46,0,0,0,0,10,0,51,0,0,0,0,0,0,0,0,0,0,0,0
297,74,84,1274,69,0,0,0,10,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0
298,64,66,1266,63,0,0,0,2,0,0,64,0,0,0,0,0,0,1,1,1,0,0,0
299,112,118,604,109,0,0,0,2,4,0,112,0,0,0,0,0,0,0,0,0,0,0,0
300,63,63,972,63,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0
301,70,84,934,63,0,0,2,4,8,0,70,0,0,0,0,0,0,0,0,0,1,1,1
302,106,114,674,102,0,0,0,8,0,0,106,0,0,0,0,0,0,1,1,1,0,0,0
303,51,51,1218,51,0,0,0,0,0,0,51,0,0,0,1,1,1,0,0,0,0,0,0
304,72,76,910,70,0,0,0,0,4,0,72,0,0,0,0,0,0,0,0,0,0,0,0
305,61,63,1152,60,0,0,0,0,2,0,61,0,0,0,0,0,0,0,0,0,0,0,0
306,75,81,830,72,0,0,0,2,4,0,75,0,0,0,0,0,0,0,0,0,0,0,0
307,99,103,732,97,0,0,0,2,2,0,99,0,0,0,0,0,0,1,1,1,0,0,0
308,86,104,884,78,0,0,2,0,16,0,86,0,0,0,0,0,0,0,0,0,0,0,0
309,57,77,1496,47,0,0,0,0,20,0,57,0,0,0,0,0,0,0,0,0,0,0,0
310,64,70,1018,61,0,0,0,0,6,0,64,0,0,0,0,0,0,0,0,0,0,0,0
311,121,127,492,118,0,0,0,2,4,0,121,0,0,0,0,0,0,0,0,0,0,0,0
312,78,92,1080,71,0,0,0,2,12,0,78,0,0,0,0,0,0,0,0,0,0,0,0
313,71,71,912,71,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0
314,22,28,3162,19,0,0,0,0,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0
315,56,60,1128,54,0,0,0,2,2,0,56,0,0,0,0,0,0,0,0,0,0,0,0
316,109,113,592,107,0,0,0,2,2,0,109,0,0,0,0,0,0,0,0,0,0,0,0
317,57,59,1128,56,0,0,0,2,0,0,57,0,0,0,1,1,1,0,0,0,0,0,0
318,62,66,1258,60,0,0,0,0,4,0,62,0,0,0,0,0,0,0,0,0,0,0,0
319,49,57,1380,45,0,0,0,0,8,0,49,0,0,0,0,0,0,0,0,0,1,1,1
320,58,60,1066,57,0,0,0,2,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
321,66,70,910,64,0,0,0,0,4,0,66,0,0,0,0,0,0,0,0,0,0,0,0
322,47,47,1364,47,0,0,0,0,0,0,47,1,1,1,0,0,0,0,0,0,0,0,0
323,48,52,1544,46,0,0,0,2,2,0,48,1,1,1,0,0,0,0,0,0,0,0,0
324,27,35,3058,23,0,0,0,0,8,0,27,0,0,0,0,0,0,0,0,0,0,0,0
325,74,74,866,74,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0
326,55,59,1214,53,0,0,0,4,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
327,45,45,1444,45,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
328,48,50,1276,47,0,0,0,2,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
329,96,112,854,88,0,0,0,4,12,0,96,1,1,1,0,0,0,1,1,1,0,0,0
330,46,48,1394,45,0,0,0,0,2,0,46,0,0,0,0,0,0,0,0,0,1,1,1
331,88,88,742,88,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0
332,57,69,1128,51,0,0,0,2,10,0,57,0,0,0,0,0,0,0,0,0,0,0,0
333,86,104,844,77,0,0,2,0,16,0,86,0,0,0,0,0,0,0,0,0,0,0,0
334,70,80,1048,65,0,0,0,8,2,0,70,1,1,1,0,0,0,1,1,1,0,0,0
335,96,98,684,95,0,0,0,2,0,0,96,0,0,0,1,1,1,0,0,0,0,0,0
336,64,66,1046,63,0,0,2,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
337,27,27,2440,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
338,119,131,530,113,0,0,0,4,8,0,119,0,0,0,0,0,0,0,0,0,1,1,1
339,98,100,620,97,0,0,0,0,2,0,98,0,0,0,1,1,1,0,0,0,0,0,0
340,96,100,658,94,0,0,0,0,4,0,96,0,0,0,0,0,0,0,0,0,0,0,0
341,92,104,670,86,0,0,0,0,12,0,92,0,0,0,0,0,0,0,0,0,0,0,0
342,44,46,1580,43,0,0,0,0,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0
343,69,77,1038,65,0,0,0,0,8,0,69,0,0,0,0,0,0,0,0,0,1,1,1
344,67,67,916,67,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0
345,77,99,1124,67,0,0,2,0,20,0,77,0,0,0,0,0,0,0,0,0,0,0,0
346,89,91,766,88,0,0,0,0,2,0,89,0,0,0,0,0,0,0,0,0,0,0,0
347,69,107,1100,53,0,0,0,12,26,0,69,0,0,0,0,0,0,0,0,0,0,0,0
348,71,107,1270,55,0,0,0,4,32,0,71,1,1,1,0,0,0,0,0,0,0,0,0
349,85,89,1064,83,0,0,2,2,0,0,85,1,1,1,0,0,0,1,1,1,0,0,0
350,27,35,2732,24,0,0,2,4,2,0,27,0,0,0,0,0,0,0,0,0,1,1,1
351,126,128,452,125,0,0,0,0,2,0,126,0,0,0,0,0,0,0,0,0,0,0,0
352,131,147,584,123,0,0,0,12,4,0,131,0,0,0,0,0,0,0,0,0,0,0,0
353,46,56,1596,41,0,0,0,2,8,0,46,0,0,0,0,0,0,0,0,0,0,0,0
354,59,69,1256,54,0,0,0,2,8,0,59,1,1,1,0,0,0,0,0,0,0,0,0
355,55,55,1088,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
356,49,49,1278,49,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,1,1,1
357,85,93,884,81,0,0,0,0,8,0,85,0,0,0,0,0,0,1,1,1,0,0,0
358,38,50,2148,32,0,0,0,0,12,0,38,0,0,0,0,0,0,0,0,0,1,1,1
359,44,44,1858,44,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0
360,106,112,580,103,0,0,0,0,6,0,106,0,0,0,0,0,0,1,1,1,0,0,0
361,82,88,842,79,0,0,0,0,6,0,82,0,0,0,0,0,0,0,0,0,0,0,0
362,78,80,828,77,0,0,0,0,2,0,78,0,0,0,0,0,0,0,0,0,0,0,0
363,55,73,1596,46,0,0,0,0,18,0,55,0,0,0,0,0,0,0,0,0,0,0,0
364,71,73,1158,70,0,0,2,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0
365,73,97,1036,61,0,0,0,0,24,0,73,0,0,0,0,0,0,0,0,0,0,0,0
366,40,40,2016,40,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
367,55,61,1226,52,0,0,0,0,6,0,55,0,0,0,0,0,0,0,0,0,0,0,0
368,77,79,986,76,0,0,0,2,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0
369,84,106,1026,73,0,0,0,4,18,0,84,0,0,0,0,0,0,0,0,0,0,0,0
370,88,100,910,82,0,0,0,10,2,0,88,0,0,0,0,0,0,1,1,1,0,0,0
371,60,62,1156,59,0,0,0,2,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
372,106,112,580,103,0,0,0,2,4,0,106,0,0,0,0,0,0,0,0,0,1,1,1
373,58,58,1180,58,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
374,91,93,646,90,0,0,0,0,2,0,91,0,0,0,0,0,0,0,0,0,0,0,0
375,41,45,1728,39,0,0,0,4,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
376,68,78,1078,63,0,0,0,4,6,0,68,0,0,0,0,0,0,0,0,0,0,0,0
377,66,66,1184,66,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0
378,98,104,724,95,0,0,0,2,4,0,98,0,0,0,0,0,0,0,0,0,0,0,0
379,74,74,952,74,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0
380,84,94,980,79,0,0,0,6,4,0,84,0,0,0,0,0,0,0,0,0,0,0,0
381,79,89,828,74,0,0,0,0,10,0,79,0,0,0,0,0,0,0,0,0,0,0,0
382,64,66,1108,63,0,0,0,0,2,0,64,0,0,0,1,1,1,0,0,0,0,0,0
383,58,68,1150,53,0,0,2,0,8,0,58,0,0,0,0,0,0,0,0,0,0,0,0
384,74,74,896,74,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0
385,32,32,1726,32,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
386,50,50,1482,50,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
387,70,70,868,70,0,0,0,0,0,0,70,0,0,0,1,1,1,0,0,0,0,0,0
388,86,106,906,77,0,0,0,10,10,0,86,0,0,0,0,0,0,0,0,0,0,0,0
389,91,93,676,90,0,0,0,0,2,0,91,0,0,0,0,0,0,0,0,0,0,0,0
390,124,140,592,116,0,0,0,4,12,0,124,0,0,0,0,0,0,0,0,0,0,0,0
391,60,60,1080,60,0,0,0,0,0,0,60,1,1,1,0,0,0,0,0,0,0,0,0
392,94,98,720,92,0,0,0,0,4,0,94,0,0,0,0,0,0,0,0,0,0,0,0
393,66,66,1066,66,0,0,0,0,0,0,66,0,0,0,0,0,0,1,1,1,0,0,0
394,103,109,642,100,0,0,0,2,4,0,103,0,0,0,0,0,0,0,0,0,0,0,0
395,59,61,1112,58,0,0,0,2,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
396,75,77,1052,74,0,0,0,2,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
397,82,84,958,81,0,0,0,0,2,0,82,0,0,0,0,0,0,1,1,1,0,0,0
398,49,49,1214,49,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0
399,64,66,1050,63,0,0,0,2,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
400,71,71,886,71,0,0,0,0,0,0,71,0,0,0,0,0,0,1,1,1,0,0,0
401,69,71,1056,68,0,0,0,0,2,0,69,1,1,1,0,0,0,0,0,0,0,0,0
402,68,74,1198,65,0,0,0,0,6,0,68,0,0,0,0,0,0,0,0,0,0,0,0
403,86,86,746,86,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0
404,50,52,1414,49,0,0,0,0,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0
405,55,59,1348,53,0,0,2,0,2,0,55,0,0,0,0,0,0,0,0,0,0,0,0
406,71,89,1068,63,0,0,0,2,16,0,71,0,0,0,0,0,0,0,0,0,0,0,0
407,52,52,1274,52,0,0,0,0,0,0,52,1,1,1,0,0,0,0,0,0,0,0,0
408,72,72,956,72,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0
409,46,48,1514,45,0,0,0,0,2,0,46,0,0,0,0,0,0,0,0,0,0,0,0
410,64,64,1060,64,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
411,104,106,596,103,0,0,0,0,2,0,104,0,0,0,0,0,0,0,0,0,0,0,0
412,69,71,904,68,0,0,0,0,2,0,69,0,0,0,0,0,0,0,0,0,0,0,0
413,105,123,622,97,0,0,0,12,6,0,105,0,0,0,0,0,0,0,0,0,0,0,0
414,82,90,806,79,0,0,2,4,2,0,82,0,0,0,0,0,0,0,0,0,0,0,0
415,66,68,966,65,0,0,0,0,2,0,66,0,0,0,0,0,0,0,0,0,0,0,0
416,64,72,1040,60,0,0,0,0,8,0,64,0,0,0,0,0,0,0,0,0,0,0,0
417,87,91,686,85,0,0,0,0,4,0,87,0,0,0,0,0,0,0,0,0,0,0,0
418,38,42,1884,36,0,0,0,0,4,0,38,0,0,0,0,0,0,0,0,0,1,1,1
419,70,72,1084,69,0,0,0,2,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
420,93,99,742,90,0,0,0,0,6,0,93,0,0,0,0,0,0,1,1,1,1,1,1
421,81,93,842,75,0,0,2,0,10,0,81,0,0,0,0,0,0,1,1,1,0,0,0
422,78,88,864,73,0,0,0,2,8,0,78,0,0,0,0,0,0,0,0,0,0,0,0
423,43,47,1492,41,0,0,0,0,4,0,43,2,4,1,0,0,0,0,0,0,0,0,0
424,39,41,1920,38,0,0,0,0,2,0,39,0,0,0,0,0,0,0,0,0,0,0,0
425,87,93,710,85,0,0,0,2,4,0,87,0,0,0,0,0,0,0,0,0,1,1,1
426,54,70,1746,47,0,0,0,0,16,0,54,0,0,0,0,0,0,0,0,0,0,0,0
427,29,29,2524,29,0,0,0,0,0,0,29,1,1,1,0,0,0,0,0,0,0,0,0
428,61,65,1070,59,0,0,0,4,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0
429,69,79,946,64,0,0,0,2,8,0,69,0,0,0,0,0,0,0,0,0,0,0,0
430,90,98,854,86,0,0,0,2,6,0,90,0,0,0,0,0,0,0,0,0,0,0,0
431,60,70,1424,55,0,0,0,0,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0
432,29,35,3642,27,0,0,2,0,4,0,29,3,9,1,0,0,0,1,1,1,0,0,0
433,38,44,1840,36,0,0,0,4,2,0,38,0,0,0,0,0,0,0,0,0,1,1,1
434,58,64,1066,55,0,0,0,2,4,0,58,1,1,1,0,0,0,0,0,0,0,0,0
435,93,99,678,91,0,0,2,0,4,0,93,0,0,0,1,1,1,0,0,0,0,0,0
436,77,79,780,76,0,0,0,0,2,0,77,0,0,0,0,0,0,0,0,0,0,0,0
437,122,130,496,118,0,0,0,2,6,0,122,0,0,0,0,0,0,0,0,0,0,0,0
438,115,127,544,109,0,0,0,0,12,0,115,0,0,0,0,0,0,0,0,0,0,0,0
439,54,80,1516,43,0,0,0,0,26,0,54,0,0,0,0,0,0,0,0,0,0,0,0
440,77,77,796,77,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0
441,131,143,474,125,0,0,0,0,12,0,131,0,0,0,1,1,1,1,1,1,0,0,0
442,54,54,1642,54,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,0,0,0
443,41,43,1900,40,0,0,2,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
444,46,48,1598,45,0,0,0,2,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
445,69,75,1076,66,0,0,0,4,2,0,69,0,0,0,0,0,0,0,0,0,0,0,0
446,83,95,894,77,0,0,0,4,8,0,83,0,0,0,0,0,0,0,0,0,0,0,0
447,110,120,564,105,0,0,0,0,10,0,110,0,0,0,0,0,0,0,0,0,1,1,1
448,96,100,686,94,0,0,0,0,4,0,96,0,0,0,0,0,0,0,0,0,0,0,0
449,58,62,1330,56,0,0,0,0,4,0,58,0,0,0,0,0,0,0,0,0,0,0,0
450,113,129,662,106,0,0,0,4,12,0,113,0,0,0,2,4,1,0,0,0,0,0,0
451,75,101,1148,63,0,0,0,6,20,0,75,0,0,0,0,0,0,0,0,0,0,0,0
452,87,93,786,84,0,0,0,4,2,0,87,0,0,0,1,1,1,0,0,0,0,0,0
453,26,26,2908,26,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
454,98,104,636,95,0,0,2,4,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0
455,77,77,786,77,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0
456,32,40,2628,28,0,0,0,0,8,0,32,0,0,0,0,0,0,0,0,0,0,0,0
457,96,124,880,82,0,0,0,2,26,0,96,0,0,0,0,0,0,1,1,1,0,0,0
458,43,49,1802,40,0,0,0,2,4,0,43,0,0,0,0,0,0,0,0,0,0,0,0
459,99,109,674,94,0,0,0,0,10,0,99,0,0,0,0,0,0,0,0,0,0,0,0
460,126,150,670,114,0,0,12,10,2,0,126,0,0,0,0,0,0,0,0,0,0,0,0
461,46,48,1486,45,0,0,0,0,2,0,46,0,0,0,1,1,1,0,0,0,0,0,0
462,78,80,760,77,0,0,0,0,2,0,78,0,0,0,1,1,1,0,0,0,0,0,0
463,60,60,1026,60,0,0,0,0,0,0,60,0,0,0,1,1,1,0,0,0,0,0,0
464,79,97,1064,70,0,0,0,0,18,0,79,0,0,0,0,0,0,0,0,0,0,0,0
465,97,101,618,95,0,0,0,0,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0
466,56,56,1072,56,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
467,53,53,1190,53,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
468,46,46,1474,46,0,0,0,0,0,0,46,1,1,1,0,0,0,0,0,0,0,0,0
469,85,103,852,77,0,0,2,4,12,0,85,0,0,0,0,0,0,0,0,0,0,0,0
470,82,86,814,80,0,0,0,2,2,0,82,0,0,0,0,0,0,0,0,0,0,0,0
471,48,52,1620,46,0,0,0,4,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
472,21,23,3190,20,0,0,0,0,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0
473,32,32,1992,32,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
474,89,111,910,78,0,0,0,0,22,0,89,0,0,0,0,0,0,0,0,0,0,0,0
475,72,82,884,67,0,0,0,2,8,0,72,0,0,0,0,0,0,0,0,0,0,0,0
476,52,54,1464,51,0,0,0,0,2,0,52,0,0,0,0,0,0,1,1,1,0,0,0
477,70,70,862,70,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
478,133,139,484,130,0,0,0,4,2,0,133,0,0,0,0,0,0,0,0,0,1,1,1
479,96,98,776,95,0,0,0,2,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0
480,105,119,620,98,0,0,2,4,8,0,105,0,0,0,0,0,0,0,0,0,0,0,0
481,56,56,1004,56,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
482,39,39,1916,39,0,0,0,0,0,0,39,1,1,1,0,0,0,0,0,0,0,0,0
483,85,87,850,84,0,0,0,0,2,0,85,0,0,0,0,0,0,0,0,0,0,0,0
484,60,62,1122,59,0,0,0,0,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0
485,66,68,1038,65,0,0,0,0,2,0,66,0,0,0,0,0,0,0,0,0,1,1,1
486,108,114,618,105,0,0,2,2,2,0,108,0,0,0,1,1,1,0,0,0,0,0,0
487,51,57,1600,48,0,0,0,0,6,0,51,0,0,0,0,0,0,0,0,0,0,0,0
488,42,42,1578,42,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
489,74,80,896,71,0,0,0,2,4,0,74,0,0,0,0,0,0,0,0,0,0,0,0
490,56,58,1232,55,0,0,0,2,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
491,25,25,3118,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
492,41,47,2088,38,0,0,0,6,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
493,44,60,2006,38,0,0,0,6,10,0,44,0,0,0,0,0,0,0,0,0,1,1,1
494,106,136,762,92,0,0,2,2,26,0,106,0,0,0,0,0,0,0,0,0,0,0,0
495,75,95,1142,66,0,0,0,2,18,0,75,1,1,1,0,0,0,0,0,0,0,0,0
496,69,71,964,68,0,0,0,0,2,0,69,0,0,0,0,0,0,0,0,0,0,0,0
497,94,112,786,85,0,0,2,2,14,0,94,0,0,0,0,0,0,0,0,0,0,0,0
498,50,68,1752,42,0,0,0,0,18,0,50,0,0,0,0,0,0,0,0,0,0,0,0
499,52,52,1338,52,0,0,0,0,0,0,52,1,1,1,0,0,0,0,0,0,0,0,0
500,33,51,2668,24,0,0,0,0,18,0,33,0,0,0,0,0,0,0,0,0,0,0,0
501,39,39,1710,39,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
502,66,70,1128,64,0,0,0,4,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0
503,37,39,1740,36,0,0,0,0,2,0,37,0,0,0,0,0,0,0,0,0,0,0,0
504,61,65,1192,59,0,0,0,0,4,0,61,0,0,0,0,0,0,0,0,0,1,1,1
505,84,140,976,60,0,0,4,2,50,0,84,0,0,0,0,0,0,0,0,0,0,0,0
506,61,77,1478,54,0,0,0,6,10,0,61,0,0,0,0,0,0,0,0,0,0,0,0
507,30,32,2218,29,0,0,0,2,0,0,30,1,1,1,0,0,0,0,0,0,0,0,0
508,9,9,8242,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
509,75,77,836,74,0,0,0,0,2,0,75,0,0,0,0,0,0,0,0,0,0,0,0
510,74,74,838,74,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0
511,87,89,752,86,0,0,0,0,2,0,87,0,0,0,0,0,0,0,0,0,0,0,0
512,130,142,538,124,0,0,0,10,2,0,130,0,0,0,0,0,0,0,0,0,0,0,0
513,37,47,2046,32,0,0,0,2,8,0,37,1,1,1,0,0,0,0,0,0,1,1,1
514,99,111,668,93,0,0,2,4,6,0,99,0,0,0,0,0,0,0,0,0,0,0,0
515,57,57,1056,57,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
516,108,130,770,97,0,0,2,2,18,0,108,0,0,0,0,0,0,0,0,0,0,0,0
517,39,39,1602,39,0,0,0,0,0,0,39,0,0,0,1,1,1,0,0,0,0,0,0
518,65,77,1284,59,0,0,0,2,10,0,65,0,0,0,0,0,0,0,0,0,0,0,0
519,102,108,626,99,0,0,0,0,6,0,102,0,0,0,0,0,0,0,0,0,0,0,0
520,71,71,890,71,0,0,0,0,0,0,71,0,0,0,1,1,1,0,0,0,0,0,0
521,46,58,1576,40,0,0,0,0,12,0,46,0,0,0,0,0,0,0,0,0,0,0,0
522,57,59,1402,56,0,0,0,2,0,0,57,1,1,1,0,0,0,0,0,0,0,0,0
523,100,116,690,92,0,0,0,12,4,0,100,0,0,0,1,1,1,0,0,0,0,0,0
524,60,68,1200,56,0,0,0,4,4,0,60,1,1,1,0,0,0,0,0,0,0,0,0
525,103,105,672,102,0,0,0,0,2,0,103,0,0,0,0,0,0,1,1,1,0,0,0
526,57,59,1356,56,0,0,0,0,2,0,57,0,0,0,0,0,0,0,0,0,0,0,0
527,69,73,988,67,0,0,0,2,2,0,69,0,0,0,0,0,0,0,0,0,0,0,0
528,24,26,3252,23,0,0,0,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
529,83,85,726,82,0,0,0,0,2,0,83,0,0,0,0,0,0,0,0,0,0,0,0
530,47,49,1452,46,0,0,0,0,2,0,47,0,0,0,0,0,0,0,0,0,0,0,0
531,45,51,1606,42,0,0,0,2,4,0,45,0,0,0,0,0,0,0,0,0,0,0,0
532,71,71,998,71,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0
533,98,100,608,97,0,0,0,2,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0
534,106,116,684,101,0,0,0,4,6,0,106,0,0,0,0,0,0,0,0,0,0,0,0
535,60,64,1306,58,0,0,0,4,0,0,60,1,1,1,0,0,0,0,0,0,0,0,0
536,71,71,982,71,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0
537,20,20,3174,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
538,121,133,642,115,0,0,2,4,6,0,121,0,0,0,0,0,0,0,0,0,0,0,0
539,85,91,804,82,0,0,0,2,4,0,85,0,0,0,0,0,0,0,0,0,0,0,0
540,104,120,830,96,0,0,0,12,4,0,104,0,0,0,0,0,0,0,0,0,0,0,0
541,92,100,752,88,0,0,0,0,8,0,92,0,0,0,0,0,0,1,1,1,1,1,1
542,38,46,1988,34,0,0,0,0,8,0,38,1,1,1,0,0,0,0,0,0,1,1,1
543,58,64,1432,55,0,0,0,0,6,0,58,0,0,0,1,1,1,0,0,0,0,0,0
544,70,74,896,68,0,0,2,0,2,0,70,0,0,0,0,0,0,1,1,1,0,0,0
545,56,58,1150,55,0,0,0,2,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
546,71,81,1060,66,0,0,0,0,10,0,71,0,0,0,0,0,0,0,0,0,1,1,1
547,98,104,638,95,0,0,0,2,4,0,98,0,0,0,0,0,0,1,1,1,0,0,0
548,86,90,730,84,0,0,0,0,4,0,86,0,0,0,0,0,0,0,0,0,1,1,1
549,51,53,1408,50,0,0,0,2,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
550,71,79,1070,67,0,0,0,6,2,0,71,0,0,0,0,0,0,1,1,1,0,0,0
551,87,99,802,81,0,0,0,2,10,0,87,0,0,0,0,0,0,0,0,0,0,0,0
552,66,72,1110,63,0,0,0,4,2,0,66,0,0,0,0,0,0,0,0,0,0,0,0
553,101,115,662,94,0,0,0,4,10,0,101,0,0,0,0,0,0,1,1,1,0,0,0
554,68,94,1158,56,0,0,0,0,26,0,68,0,0,0,1,1,1,0,0,0,1,1,1
555,115,119,560,113,0,0,0,2,2,0,115,0,0,0,1,1,1,0,0,0,0,0,0
556,103,147,788,84,0,0,0,6,38,0,103,1,1,1,1,1,1,0,0,0,0,0,0
557,50,52,1210,49,0,0,0,0,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0
558,119,125,620,116,0,0,0,2,4,0,119,0,0,0,0,0,0,1,1,1,0,0,0
559,61,63,1372,60,0,0,0,0,2,0,61,0,0,0,0,0,0,0,0,0,0,0,0
560,86,94,786,82,0,0,0,2,6,0,86,0,0,0,0,0,0,0,0,0,0,0,0
561,122,136,572,115,0,0,4,4,6,0,122,0,0,0,1,1,1,0,0,0,0,0,0
562,59,65,1234,56,0,0,0,2,4,0,59,0,0,0,0,0,0,0,0,0,1,1,1
563,81,93,824,75,0,0,0,4,8,0,81,0,0,0,0,0,0,0,0,0,0,0,0
564,87,87,712,87,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0
565,60,70,1252,55,0,0,0,0,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0
566,66,68,962,65,0,0,0,0,2,0,66,0,0,0,1,1,1,0,0,0,1,1,1
567,109,113,600,107,0,0,2,2,0,0,109,0,0,0,0,0,0,0,0,0,1,1,1
