host,sum_y,sum_y2,sum_m2,distinct,overlap_0,overlap_1,overlap_2,overlap_3,overlap_4,overlap_5,overlap_6,target0_y,target0_y2,target0_hit,target1_y,target1_y2,target1_hit,target2_y,target2_y2,target2_hit,target3_y,target3_y2,target3_hit
286,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
287,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
288,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
289,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
290,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
291,5,5,13,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
292,3,3,17,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
293,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
294,5,5,13,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
295,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
296,4,4,15,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
297,3,3,17,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
298,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
299,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
300,4,4,15,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
301,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,1,0,0,0
302,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
303,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
304,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
305,4,4,15,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
306,4,4,15,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
307,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
308,4,4,15,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
309,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
310,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
311,5,5,13,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
312,5,5,13,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
313,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
314,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
315,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
316,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
317,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
318,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
319,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
320,4,4,15,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
321,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
322,5,5,13,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
323,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
324,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
325,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
326,4,4,15,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
327,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
328,5,5,13,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
329,3,3,19,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
330,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
331,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
332,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
333,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
334,4,4,15,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
335,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
336,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
337,5,5,13,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
338,4,4,15,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
339,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
340,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
341,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
342,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
343,4,4,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
344,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
345,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
346,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
347,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,1,0,0,0
348,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
349,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
350,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
351,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
352,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
353,4,4,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
354,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
355,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
356,4,4,15,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
357,4,4,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
358,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
359,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
360,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
361,4,4,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
362,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
363,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
364,4,4,19,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
365,5,5,13,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
366,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
367,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
368,4,4,15,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
369,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
370,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
371,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
372,4,4,15,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
373,3,3,17,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
374,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
375,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
376,4,4,15,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
377,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
378,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
379,3,3,17,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
380,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
381,4,4,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
382,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
383,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
384,4,4,15,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
385,4,4,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
386,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
387,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
388,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
389,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
390,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
391,3,3,17,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
392,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
393,4,4,15,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
394,5,5,13,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
395,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
396,3,3,19,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
397,4,4,15,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
398,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
399,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
400,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
401,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
402,4,4,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
403,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
404,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
405,5,5,13,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
406,5,5,13,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
407,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
408,4,4,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
409,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,1
410,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
411,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
412,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
413,3,3,17,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
414,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
415,5,5,13,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
416,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
417,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
418,5,5,13,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
419,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
420,4,4,19,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
421,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
422,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
423,4,4,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
424,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
425,5,5,13,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
426,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
427,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
428,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
429,4,4,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
430,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
431,3,3,17,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
432,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
433,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
434,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
435,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
436,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
437,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
438,2,2,29,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
439,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
440,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
441,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
442,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
443,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
444,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
445,5,5,13,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
446,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
447,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
448,5,5,13,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
449,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
450,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
451,4,4,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
452,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
453,4,4,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1
454,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
455,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
456,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
457,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
458,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
459,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
460,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
461,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
462,4,4,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
463,3,3,17,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
464,4,4,15,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
465,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
466,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
467,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
468,4,4,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1
469,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
470,3,3,21,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
471,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
472,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
473,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
474,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
475,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,1,0,0,0
476,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
477,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
478,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
479,5,5,13,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
480,4,4,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
481,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
482,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
483,4,4,15,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
484,4,4,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
485,4,4,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
486,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
487,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
488,3,3,17,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
489,4,4,15,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
490,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
491,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
492,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
493,5,5,13,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
494,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
495,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
496,3,3,21,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
497,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
498,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
499,4,4,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1
500,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
501,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
502,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
503,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
504,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
505,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
506,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
507,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
508,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
509,4,4,15,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
510,4,4,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
511,4,4,13,4,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,0
512,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
513,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
514,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
515,4,4,15,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
516,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
517,4,4,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
518,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
519,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
520,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
521,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
522,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
523,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
524,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
525,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
526,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
527,4,4,19,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
528,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
529,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
530,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
531,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
532,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
533,4,4,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
534,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
535,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
536,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
537,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
538,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
539,4,4,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
540,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
541,4,4,15,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
542,2,2,29,2,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0
543,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
544,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
545,5,5,13,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
546,5,5,13,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
547,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
548,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
549,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
550,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
551,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,1,0,0,0
552,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
553,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
554,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
555,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
556,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
557,4,4,15,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
558,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
559,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
560,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
561,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
562,7,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
563,2,2,29,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
564,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
565,3,3,19,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
566,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
567,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
568,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
569,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
570,4,4,15,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
571,5,5,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
572,5,5,13,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
573,6,6,9,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
