host,sum_y,sum_y2,sum_m2,distinct,overlap_0,overlap_1,overlap_2,overlap_3,overlap_4,overlap_5,overlap_6,target0_y,target0_y2,target0_hit,target1_y,target1_y2,target1_hit,target2_y,target2_y2,target2_hit,target3_y,target3_y2,target3_hit
563,26,26,384,26,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
564,38,38,232,38,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
565,33,33,354,33,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
566,25,25,448,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
567,13,13,780,13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
568,15,15,648,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
569,45,45,208,45,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
570,26,28,374,25,0,0,0,0,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0
571,26,28,432,25,0,0,0,0,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0
572,31,31,336,31,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
573,33,35,324,32,0,0,0,0,2,0,33,0,0,0,0,0,0,1,1,1,0,0,0
574,61,63,146,60,0,0,0,0,2,0,61,0,0,0,0,0,0,0,0,0,0,0,0
575,31,31,372,31,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
576,63,65,148,62,0,0,0,0,2,0,63,0,0,0,0,0,0,0,0,0,1,1,1
577,44,54,234,39,0,0,0,0,10,0,44,0,0,0,0,0,0,0,0,0,0,0,0
578,45,45,224,45,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
579,31,31,320,31,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
580,37,43,278,34,0,0,0,4,2,0,37,0,0,0,0,0,0,0,0,0,0,0,0
581,45,45,194,45,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
582,49,57,224,45,0,0,0,0,8,0,49,0,0,0,0,0,0,0,0,0,0,0,0
583,45,47,212,44,0,0,0,0,2,0,45,0,0,0,0,0,0,0,0,0,0,0,0
584,42,42,232,42,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
585,35,35,264,35,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
586,46,46,198,46,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
587,24,36,456,18,0,0,0,0,12,0,24,0,0,0,0,0,0,0,0,0,0,0,0
588,25,25,382,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
589,48,50,186,47,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,0,0,0
590,40,42,238,39,0,0,0,0,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0
591,48,50,206,47,0,0,0,2,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
592,18,18,528,18,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
593,66,66,136,66,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0
594,48,48,194,48,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
595,34,34,280,34,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
596,32,34,334,31,0,0,0,2,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
597,59,59,158,59,0,0,0,0,0,0,59,0,0,0,0,0,0,1,1,1,0,0,0
598,23,23,468,23,0,0,0,0,0,0,23,1,1,1,0,0,0,0,0,0,0,0,0
599,22,24,468,21,0,0,0,0,2,0,22,0,0,0,0,0,0,0,0,0,1,1,1
600,40,48,278,36,0,0,0,0,8,0,40,0,0,0,0,0,0,0,0,0,0,0,0
601,29,31,362,28,0,0,0,2,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
602,25,25,442,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
603,34,34,300,34,0,0,0,0,0,0,34,0,0,0,1,1,1,1,1,1,0,0,0
604,22,22,486,22,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
605,40,40,240,40,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
606,35,37,266,34,0,0,0,0,2,0,35,0,0,0,0,0,0,0,0,0,1,1,1
607,22,22,400,22,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
608,30,30,344,30,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
609,26,28,390,25,0,0,0,0,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0
610,32,34,322,31,0,0,0,2,0,0,32,0,0,0,0,0,0,0,0,0,1,1,1
611,29,29,332,29,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
612,19,21,530,18,0,0,0,0,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0
613,46,48,204,45,0,0,0,2,0,0,46,0,0,0,1,1,1,0,0,0,0,0,0
614,25,25,400,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
615,59,61,164,58,0,0,0,0,2,0,59,0,0,0,1,1,1,0,0,0,0,0,0
616,30,32,346,29,0,0,0,0,2,0,30,1,1,1,0,0,0,0,0,0,0,0,0
617,31,33,328,30,0,0,0,0,2,0,31,0,0,0,0,0,0,0,0,0,0,0,0
618,35,35,260,35,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
619,23,29,520,20,0,0,0,0,6,0,23,0,0,0,0,0,0,0,0,0,0,0,0
620,62,64,150,61,0,0,0,0,2,0,62,0,0,0,0,0,0,0,0,0,0,0,0
621,45,45,204,45,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
622,39,45,296,37,0,0,0,0,6,0,39,1,1,1,0,0,0,1,1,1,0,0,0
623,31,31,296,31,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
624,38,38,314,38,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
625,60,60,140,60,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
626,41,41,246,41,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
627,27,29,354,26,0,0,0,0,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0
628,34,34,280,34,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
629,46,48,214,45,0,0,0,0,2,0,46,0,0,0,0,0,0,0,0,0,0,0,0
630,44,52,230,40,0,0,0,0,8,0,44,0,0,0,0,0,0,0,0,0,0,0,0
631,49,53,204,47,0,0,0,0,4,0,49,0,0,0,0,0,0,1,1,1,0,0,0
632,53,55,194,52,0,0,0,2,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
633,32,34,342,31,0,0,0,0,2,0,32,0,0,0,0,0,0,0,0,0,0,0,0
634,36,38,262,35,0,0,0,0,2,0,36,0,0,0,0,0,0,0,0,0,0,0,0
635,61,61,150,61,0,0,0,0,0,0,61,0,0,0,0,0,0,1,1,1,0,0,0
636,29,29,320,29,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
637,47,51,206,45,0,0,0,0,4,0,47,0,0,0,0,0,0,0,0,0,0,0,0
638,40,40,226,40,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
639,33,35,306,32,0,0,0,0,2,0,33,0,0,0,0,0,0,0,0,0,0,0,0
640,11,13,918,10,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,1,1,1
641,54,54,158,54,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
642,58,62,180,56,0,0,0,0,4,0,58,0,0,0,0,0,0,0,0,0,0,0,0
643,41,41,302,41,0,0,0,0,0,0,41,0,0,0,0,0,0,1,1,1,0,0,0
644,54,76,254,44,0,0,0,4,18,0,54,0,0,0,0,0,0,0,0,0,0,0,0
645,50,58,202,46,0,0,0,0,8,0,50,0,0,0,0,0,0,0,0,0,0,0,0
646,33,35,320,32,0,0,0,0,2,0,33,0,0,0,0,0,0,0,0,0,0,0,0
647,38,38,240,38,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
648,41,41,242,41,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
649,59,61,160,58,0,0,0,0,2,0,59,0,0,0,0,0,0,0,0,0,0,0,0
650,26,28,372,25,0,0,0,0,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0
651,49,49,176,49,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0
652,45,47,200,44,0,0,0,0,2,0,45,0,0,0,0,0,0,0,0,0,0,0,0
653,36,38,374,35,0,0,0,2,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
654,36,36,254,36,0,0,0,0,0,0,36,0,0,0,0,0,0,1,1,1,0,0,0
655,49,49,198,49,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0
656,51,51,216,51,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
657,54,56,198,53,0,0,0,2,0,0,54,0,0,0,0,0,0,1,1,1,0,0,0
658,18,18,508,18,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
659,12,12,862,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
660,57,59,168,56,0,0,0,0,2,0,57,0,0,0,0,0,0,0,0,0,0,0,0
661,62,66,150,60,0,0,0,2,2,0,62,0,0,0,0,0,0,0,0,0,0,0,0
662,62,64,154,61,0,0,0,2,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0
663,25,25,362,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
664,28,28,364,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
665,48,48,194,48,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
666,44,44,208,44,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0
667,27,27,360,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
668,27,35,436,23,0,0,0,2,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0
669,36,36,266,36,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
670,41,43,228,40,0,0,0,0,2,0,41,0,0,0,0,0,0,0,0,0,0,0,0
671,64,64,138,64,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
672,39,39,292,39,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
673,36,38,276,35,0,0,0,0,2,0,36,0,0,0,1,1,1,0,0,0,0,0,0
674,24,24,508,24,0,0,0,0,0,0,24,1,1,1,0,0,0,0,0,0,0,0,0
675,23,23,458,23,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
676,21,21,482,21,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
677,48,48,184,48,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
678,18,18,538,18,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
679,40,40,238,40,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
680,26,26,360,26,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
681,23,23,456,23,0,0,0,0,0,0,23,1,1,1,0,0,0,0,0,0,0,0,0
682,27,31,374,25,0,0,0,0,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0
683,33,33,296,33,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
684,32,34,300,31,0,0,0,0,2,0,32,0,0,0,0,0,0,0,0,0,0,0,0
685,36,44,288,32,0,0,0,0,8,0,36,0,0,0,0,0,0,0,0,0,2,4,1
686,47,47,196,47,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0
687,62,64,148,61,0,0,0,0,2,0,62,0,0,0,0,0,0,0,0,0,0,0,0
688,24,24,412,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
689,34,36,308,33,0,0,0,2,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
690,43,45,212,42,0,0,0,0,2,0,43,0,0,0,0,0,0,0,0,0,0,0,0
691,27,33,380,24,0,0,0,0,6,0,27,0,0,0,0,0,0,0,0,0,1,1,1
692,33,33,290,33,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
693,18,18,608,18,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
694,34,36,330,33,0,0,0,0,2,0,34,0,0,0,0,0,0,0,0,0,0,0,0
695,26,26,414,26,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
696,72,74,114,71,0,0,0,2,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0
697,13,13,822,13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
698,42,42,238,42,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
699,38,38,244,38,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
700,38,40,262,37,0,0,0,0,2,0,38,0,0,0,0,0,0,0,0,0,0,0,0
701,42,44,274,41,0,0,0,0,2,0,42,0,0,0,0,0,0,0,0,0,0,0,0
702,30,34,364,28,0,0,0,0,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0
703,42,44,238,41,0,0,0,0,2,0,42,0,0,0,0,0,0,0,0,0,0,0,0
704,37,37,348,37,0,0,0,0,0,0,37,0,0,0,1,1,1,0,0,0,0,0,0
705,24,26,432,23,0,0,0,0,2,0,24,0,0,0,0,0,0,0,0,0,1,1,1
706,32,34,310,31,0,0,0,0,2,0,32,0,0,0,0,0,0,0,0,0,0,0,0
707,33,33,300,33,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
708,52,52,194,52,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
709,26,28,370,25,0,0,0,0,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0
710,53,53,236,53,0,0,0,0,0,0,53,0,0,0,0,0,0,1,1,1,0,0,0
711,47,47,210,47,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0
712,25,27,406,24,0,0,0,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
713,33,35,278,32,0,0,0,0,2,0,33,0,0,0,0,0,0,0,0,0,0,0,0
714,38,44,272,35,0,0,0,0,6,0,38,0,0,0,0,0,0,0,0,0,0,0,0
715,14,14,788,14,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
716,25,29,414,23,0,0,0,0,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0
717,35,37,254,34,0,0,0,0,2,0,35,0,0,0,0,0,0,0,0,0,0,0,0
718,19,19,546,19,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
719,58,62,164,56,0,0,0,2,2,0,58,0,0,0,0,0,0,0,0,0,0,0,0
720,63,67,154,61,0,0,0,0,4,0,63,0,0,0,0,0,0,0,0,0,0,0,0
721,24,24,398,24,0,0,0,0,0,0,24,1,1,1,0,0,0,0,0,0,0,0,0
722,36,36,246,36,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
723,22,22,418,22,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
724,37,51,280,31,0,0,0,0,14,0,37,0,0,0,0,0,0,0,0,0,1,1,1
725,47,49,212,46,0,0,0,0,2,0,47,0,0,0,0,0,0,0,0,0,0,0,0
726,42,42,220,42,0,0,0,0,0,0,42,0,0,0,1,1,1,0,0,0,0,0,0
727,42,44,216,41,0,0,0,0,2,0,42,0,0,0,0,0,0,0,0,0,0,0,0
728,40,42,288,39,0,0,0,0,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0
729,28,28,366,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
730,40,40,220,40,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
731,22,28,522,19,0,0,0,0,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0
732,46,48,200,45,0,0,0,2,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
733,45,45,264,45,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
734,51,51,190,51,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
735,28,28,400,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
736,29,29,358,29,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
737,41,45,256,39,0,0,0,0,4,0,41,0,0,0,0,0,0,0,0,0,0,0,0
738,30,30,318,30,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
739,25,39,516,18,0,0,0,0,14,0,25,0,0,0,0,0,0,0,0,0,0,0,0
740,27,27,356,27,0,0,0,0,0,0,27,0,0,0,1,1,1,0,0,0,0,0,0
741,49,49,180,49,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0
742,32,34,330,31,0,0,0,0,2,0,32,0,0,0,0,0,0,0,0,0,0,0,0
743,30,30,320,30,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
744,61,63,158,60,0,0,0,2,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0
745,13,15,762,12,0,0,0,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0
746,26,26,436,26,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
747,52,52,184,52,0,0,0,0,0,0,52,0,0,0,0,0,0,1,1,1,0,0,0
748,29,29,312,29,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
749,32,32,292,32,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
750,32,38,300,29,0,0,0,2,4,0,32,0,0,0,0,0,0,0,0,0,1,1,1
751,33,37,284,31,0,0,0,0,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0
752,43,49,260,41,0,0,0,6,0,0,43,0,0,0,1,1,1,0,0,0,0,0,0
753,51,51,190,51,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
754,59,63,168,57,0,0,0,0,4,0,59,0,0,0,0,0,0,0,0,0,0,0,0
755,31,31,364,31,0,0,0,0,0,0,31,1,1,1,0,0,0,0,0,0,0,0,0
756,48,52,198,46,0,0,0,0,4,0,48,0,0,0,0,0,0,0,0,0,0,0,0
757,23,25,456,22,0,0,0,2,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
758,40,42,232,39,0,0,0,2,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
759,13,13,740,13,0,0,0,0,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0
760,54,54,156,54,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
761,53,55,194,52,0,0,0,0,2,0,53,0,0,0,0,0,0,0,0,0,0,0,0
762,43,55,284,40,0,0,0,0,12,0,43,0,0,0,0,0,0,0,0,0,0,0,0
763,40,40,242,40,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
764,49,51,194,48,0,0,0,2,0,0,49,0,0,0,0,0,0,1,1,1,0,0,0
765,38,38,244,38,0,0,0,0,0,0,38,0,0,0,1,1,1,0,0,0,0,0,0
766,43,57,344,37,0,0,0,2,12,0,43,0,0,0,0,0,0,0,0,0,0,0,0
767,26,26,362,26,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
768,46,48,220,45,0,0,0,0,2,0,46,0,0,0,0,0,0,1,1,1,0,0,0
769,45,47,232,44,0,0,0,0,2,0,45,0,0,0,0,0,0,0,0,0,0,0,0
770,28,30,360,27,0,0,0,0,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0
771,31,31,304,31,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
772,70,72,122,69,0,0,0,0,2,0,70,0,0,0,0,0,0,0,0,0,0,0,0
773,23,25,450,22,0,0,0,0,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0
774,36,42,264,34,0,0,0,2,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0
775,22,24,420,21,0,0,0,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
776,32,34,312,31,0,0,0,0,2,0,32,0,0,0,0,0,0,0,0,0,0,0,0
777,43,43,202,43,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
778,32,36,310,30,0,0,0,0,4,0,32,0,0,0,0,0,0,0,0,0,0,0,0
779,44,44,198,44,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0
780,38,38,240,38,0,0,0,0,0,0,38,1,1,1,0,0,0,0,0,0,0,0,0
781,38,38,274,38,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
782,38,40,254,37,0,0,0,0,2,0,38,0,0,0,0,0,0,0,0,0,0,0,0
783,66,78,152,60,0,0,0,0,12,0,66,0,0,0,0,0,0,0,0,0,0,0,0
784,43,43,212,43,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
785,31,31,332,31,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
786,38,38,248,38,0,0,0,0,0,0,38,0,0,0,0,0,0,1,1,1,0,0,0
787,53,53,190,53,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
788,31,31,354,31,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
789,29,29,336,29,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
790,32,32,282,32,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
791,33,33,286,33,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
792,36,44,336,32,0,0,0,0,8,0,36,0,0,0,0,0,0,0,0,0,0,0,0
793,29,29,322,29,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
794,25,25,366,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
795,50,52,176,49,0,0,0,0,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0
796,38,38,228,38,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
797,39,39,258,39,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
798,57,57,168,57,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
799,18,20,556,17,0,0,0,0,2,0,18,1,1,1,0,0,0,0,0,0,0,0,0
800,19,19,522,19,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
801,21,21,468,21,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
802,12,12,830,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
803,28,28,368,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
804,49,49,178,49,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0
805,34,36,302,33,0,0,0,0,2,0,34,0,0,0,0,0,0,0,0,0,0,0,0
806,30,30,354,30,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
807,26,26,434,26,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
808,63,69,152,60,0,0,0,2,4,0,63,0,0,0,0,0,0,0,0,0,0,0,0
809,52,52,168,52,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
810,52,60,192,48,0,0,0,0,8,0,52,0,0,0,0,0,0,1,1,1,0,0,0
811,36,38,274,35,0,0,0,0,2,0,36,0,0,0,0,0,0,0,0,0,0,0,0
812,31,39,370,28,0,0,0,2,6,0,31,0,0,0,0,0,0,1,1,1,1,1,1
813,40,40,264,40,0,0,0,0,0,0,40,0,0,0,0,0,0,1,1,1,0,0,0
814,21,21,492,21,0,0,0,0,0,0,21,1,1,1,0,0,0,0,0,0,0,0,0
815,14,18,680,12,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0
816,26,26,382,26,0,0,0,0,0,0,26,0,0,0,1,1,1,0,0,0,0,0,0
817,29,37,436,25,0,0,0,0,8,0,29,0,0,0,0,0,0,0,0,0,0,0,0
818,37,53,290,30,0,0,0,2,14,0,37,0,0,0,0,0,0,0,0,0,0,0,0
819,42,42,244,42,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
820,28,28,350,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
821,25,25,396,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
822,28,28,394,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
823,40,42,234,39,0,0,0,0,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0
824,49,49,232,49,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0
825,66,68,132,65,0,0,0,2,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0
826,34,34,286,34,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
827,16,16,612,16,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
828,58,58,166,58,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
829,30,30,316,30,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
830,37,39,254,36,0,0,0,0,2,0,37,0,0,0,0,0,0,0,0,0,0,0,0
831,57,69,172,51,0,0,0,0,12,0,57,0,0,0,0,0,0,0,0,0,0,0,0
832,40,42,238,39,0,0,0,2,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
833,33,33,274,33,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
834,43,43,214,43,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
835,43,45,252,42,0,0,0,0,2,0,43,0,0,0,0,0,0,0,0,0,0,0,0
836,48,50,192,47,0,0,0,2,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
837,43,55,272,37,0,0,0,0,12,0,43,0,0,0,0,0,0,0,0,0,0,0,0
838,34,34,288,34,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
839,38,38,234,38,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
840,46,50,210,44,0,0,0,0,4,0,46,0,0,0,1,1,1,0,0,0,0,0,0
841,52,52,228,52,0,0,0,0,0,0,52,0,0,0,0,0,0,1,1,1,0,0,0
842,21,21,450,21,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
843,36,44,286,32,0,0,0,4,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0
844,43,43,216,43,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
845,26,26,406,26,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
846,58,58,136,58,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
847,37,37,252,37,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
848,27,27,350,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
849,13,13,706,13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
850,54,54,158,54,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
