host,sum_y,sum_y2,sum_m2,distinct,overlap_0,overlap_1,overlap_2,overlap_3,overlap_4,overlap_5,overlap_6,overlap_7,overlap_8,target0_y,target0_y2,target0_hit,target1_y,target1_y2,target1_hit,target2_y,target2_y2,target2_hit,target3_y,target3_y2,target3_hit
241,3018,4112,126076,2527,0,0,4,66,260,332,432,0,3018,0,0,0,0,0,0,0,0,0,0,0,0
242,2452,3492,174552,1992,0,0,6,62,92,264,616,0,2452,0,0,0,0,0,0,0,0,0,0,0,0
243,2791,3193,130790,2591,0,0,4,22,30,192,154,0,2791,0,0,0,0,0,0,0,0,0,0,0,0
244,2303,2635,170890,2148,0,0,0,0,66,190,76,0,2303,0,0,0,0,0,0,0,0,0,0,0,0
245,2733,3379,118002,2431,0,0,12,38,78,176,342,0,2733,0,0,0,0,0,0,0,0,0,0,0,0
246,2712,2932,112486,2607,0,0,2,34,46,78,60,0,2712,0,0,0,0,0,0,0,0,0,0,0,0
247,2756,3350,123868,2499,0,0,2,4,78,228,282,0,2756,0,0,0,0,0,0,0,0,0,0,0,0
248,2804,3120,120778,2653,0,0,2,12,34,82,186,0,2804,0,0,0,0,0,0,0,0,0,0,0,0
249,1605,1809,273714,1508,0,0,0,14,68,70,52,0,1605,0,0,0,0,0,0,0,0,0,0,0,0
250,3681,4181,92990,3449,0,2,6,16,72,142,262,0,3681,0,0,0,0,0,0,0,0,0,0,0,0
251,1313,1561,224904,1204,0,2,2,8,40,110,86,0,1313,0,0,0,0,0,0,0,0,0,0,0,0
252,1965,2229,162424,1845,0,2,8,30,58,74,92,0,1965,0,0,0,0,0,0,0,0,0,0,0,0
253,3606,4550,102330,3172,0,2,16,58,112,210,546,0,3606,0,0,0,0,0,0,0,0,0,0,0,0
254,3322,3982,123784,3007,0,0,2,6,148,174,330,0,3322,0,0,0,0,0,0,0,0,0,0,0,0
255,1377,1649,314096,1244,0,0,0,2,8,12,250,0,1377,0,0,0,0,0,0,0,0,0,0,0,0
256,2995,4283,136948,2456,0,0,12,42,158,136,940,0,2995,0,0,0,0,0,0,0,0,0,0,0,0
257,2231,3557,205332,1712,0,0,0,6,172,194,954,0,2231,0,0,0,0,0,0,0,0,0,0,0,0
258,1195,1497,343534,1058,0,0,0,2,20,12,268,0,1195,0,0,0,0,0,0,0,0,0,0,0,0
259,5748,7044,58234,5165,0,6,82,202,234,400,372,0,5748,0,0,0,1,1,1,0,0,0,0,0,0
260,3716,4300,93150,3430,0,2,8,60,100,186,228,0,3716,0,0,0,0,0,0,0,0,0,0,0,0
261,3549,3995,86798,3337,0,0,2,20,60,84,280,0,3549,0,0,0,0,0,0,0,0,0,0,0,0
262,3720,4300,83878,3456,0,0,8,44,130,154,244,0,3720,0,0,0,0,0,0,0,0,0,0,0,0
263,1357,1813,297288,1150,0,0,0,12,52,136,256,0,1357,0,0,0,0,0,0,0,0,0,0,0,0
264,3098,3488,100912,2909,0,0,0,8,34,188,160,0,3098,0,0,0,0,0,0,0,0,0,0,0,0
265,4246,4788,71852,3995,0,0,8,34,80,224,196,0,4246,0,0,0,0,0,0,1,1,1,0,0,0
266,3321,4099,115248,2959,0,0,32,124,196,208,218,0,3321,0,0,0,0,0,0,0,0,0,0,0,0
267,2279,2779,172660,2042,0,6,12,16,42,182,242,0,2279,0,0,0,0,0,0,0,0,0,0,0,0
268,2597,3689,139490,2094,0,0,2,12,48,100,930,0,2597,0,0,0,0,0,0,0,0,0,0,0,0
269,1486,2026,262532,1239,0,0,2,4,60,142,332,0,1486,0,0,0,0,0,0,0,0,0,0,0,0
270,1910,2936,241432,1486,0,0,6,28,106,118,768,0,1910,0,0,0,0,0,0,0,0,0,0,0,0
271,1705,2169,204726,1482,0,0,0,14,10,82,358,0,1705,0,0,0,0,0,0,0,0,0,0,0,0
272,3861,4593,91228,3509,0,0,0,52,86,224,370,0,3861,0,0,0,0,0,0,1,1,1,0,0,0
273,2952,3202,118258,2828,0,0,12,14,48,72,104,0,2952,0,0,0,0,0,0,0,0,0,0,0,0
274,3022,3524,108708,2778,0,0,2,20,44,122,314,0,3022,0,0,0,0,0,0,0,0,0,0,0,0
275,1830,1984,203502,1761,0,0,2,12,24,56,60,0,1830,0,0,0,0,0,0,0,0,0,0,0,0
276,2259,2773,139684,2029,0,0,8,40,98,100,268,0,2259,0,0,0,0,0,0,0,0,0,0,0,0
277,1920,2366,191036,1708,0,0,0,14,60,90,282,0,1920,0,0,0,0,0,0,0,0,0,0,0,0
278,2839,3361,117600,2612,0,2,2,26,112,168,212,0,2839,0,0,0,1,1,1,0,0,0,0,0,0
279,2585,3189,147144,2313,0,0,14,144,118,136,192,0,2585,0,0,0,0,0,0,0,0,0,0,0,0
280,3624,4668,116848,3159,0,2,4,78,132,472,356,0,3624,0,0,0,0,0,0,0,0,0,0,0,0
281,2387,3089,157572,2058,0,0,2,16,62,88,534,0,2387,0,0,0,0,0,0,0,0,0,0,0,0
282,2576,3110,131478,2314,0,0,0,4,24,68,438,0,2576,0,0,0,0,0,0,0,0,0,0,0,0
283,3783,4923,101044,3300,0,0,12,86,238,626,178,0,3783,0,0,0,1,1,1,0,0,0,0,0,0
284,3978,5188,99646,3494,0,2,30,98,276,380,424,0,3978,0,0,0,0,0,0,0,0,0,0,0,0
285,1655,1969,240360,1505,0,0,2,8,10,36,258,0,1655,1,1,1,0,0,0,0,0,0,0,0,0
286,3930,4444,84254,3690,0,0,8,62,60,182,202,0,3930,0,0,0,0,0,0,0,0,0,0,0,0
287,2435,3185,145848,2097,0,0,0,12,136,328,274,0,2435,0,0,0,0,0,0,0,0,0,0,0,0
288,2360,2632,175234,2228,0,0,0,20,74,108,70,0,2360,0,0,0,0,0,0,1,1,1,0,0,0
289,2608,2844,124160,2494,0,0,2,14,28,36,156,0,2608,0,0,0,0,0,0,0,0,0,0,0,0
290,1701,1833,251778,1635,0,0,0,0,4,12,116,0,1701,0,0,0,0,0,0,0,0,0,0,0,0
291,2578,3126,142736,2316,0,0,0,14,220,150,164,0,2578,0,0,0,0,0,0,0,0,0,0,0,0
292,2158,2828,219518,1856,0,0,0,8,18,258,386,0,2158,0,0,0,0,0,0,0,0,0,0,0,0
293,2427,2839,179500,2223,0,0,0,12,64,92,244,0,2427,0,0,0,0,0,0,0,0,0,0,0,0
294,2257,2601,156958,2090,0,0,0,12,38,144,150,0,2257,0,0,0,0,0,0,1,1,1,0,0,0
295,1450,1582,354152,1385,0,0,0,4,44,54,30,0,1450,0,0,0,0,0,0,0,0,0,0,0,0
296,1820,2380,251054,1561,0,0,0,2,50,216,292,0,1820,0,0,0,0,0,0,0,0,0,0,0,0
297,1271,1305,257848,1255,0,0,2,0,10,14,8,0,1271,0,0,0,0,0,0,1,1,1,0,0,0
298,1551,2155,281140,1287,0,0,8,18,108,234,236,0,1551,0,0,0,0,0,0,0,0,0,0,0,0
299,3069,3317,116738,2953,0,0,10,24,54,88,72,0,3069,0,0,0,0,0,0,0,0,0,0,0,0
300,3326,3754,98546,3121,0,0,2,16,28,104,278,0,3326,0,0,0,0,0,0,0,0,0,0,0,0
301,3506,3810,78084,3356,0,0,4,18,54,160,68,0,3506,0,0,0,0,0,0,0,0,0,0,0,0
302,2192,2738,157256,1942,0,0,2,16,76,114,338,0,2192,0,0,0,0,0,0,0,0,0,0,0,0
303,3598,4490,107758,3205,0,0,8,82,122,344,336,0,3598,0,0,0,0,0,0,1,1,1,0,0,0
304,3225,3885,107880,2914,0,0,26,68,130,206,230,0,3225,0,0,0,0,0,0,0,0,0,0,0,0
305,4630,6358,91008,3898,0,2,70,188,426,504,538,0,4630,0,0,0,2,4,1,1,1,1,0,0,0
306,2862,3604,128240,2543,0,0,2,32,110,266,332,0,2862,0,0,0,0,0,0,0,0,0,0,0,0
307,1724,3140,263594,1214,0,2,24,94,184,258,854,0,1724,1,1,1,0,0,0,0,0,0,1,1,1
308,2260,2836,174348,1974,0,0,0,6,10,70,490,0,2260,0,0,0,0,0,0,0,0,0,0,0,0
309,3155,3623,114980,2927,0,0,0,4,28,42,394,0,3155,0,0,0,0,0,0,0,0,0,0,0,0
310,1618,3108,356004,1060,0,0,4,28,86,190,1182,0,1618,0,0,0,0,0,0,0,0,0,0,0,0
311,1872,2114,263900,1756,0,0,0,0,42,60,140,0,1872,0,0,0,0,0,0,0,0,0,0,0,0
312,1700,2366,264878,1393,0,0,0,2,28,66,570,0,1700,0,0,0,0,0,0,0,0,0,0,0,0
313,2975,3449,124278,2769,0,0,0,30,120,108,216,0,2975,0,0,0,0,0,0,0,0,0,0,0,0
314,2321,2401,141166,2281,0,0,0,4,8,30,38,0,2321,0,0,0,0,0,0,0,0,0,0,0,0
315,2371,2565,178558,2285,0,0,0,4,32,120,38,0,2371,0,0,0,0,0,0,0,0,0,0,0,0
316,2483,2783,140764,2349,0,0,0,10,28,136,126,0,2483,0,0,0,0,0,0,0,0,0,0,0,0
317,1628,1928,197118,1496,0,0,2,12,46,58,182,0,1628,1,1,1,0,0,0,1,1,1,0,0,0
318,2833,3645,146296,2458,0,0,2,20,60,184,546,0,2833,0,0,0,0,0,0,0,0,0,0,0,0
319,2092,2872,184536,1754,0,0,2,20,36,118,604,0,2092,0,0,0,0,0,0,0,0,0,0,0,0
320,1789,2011,194046,1678,0,0,0,2,28,40,152,0,1789,0,0,0,0,0,0,0,0,0,0,0,0
321,1273,1709,339956,1065,0,0,0,2,16,44,374,0,1273,1,1,1,0,0,0,0,0,0,0,0,0
322,3189,4457,166394,2673,0,0,16,196,426,392,238,0,3189,0,0,0,0,0,0,0,0,0,0,0,0
323,1606,1774,226752,1523,0,0,0,4,8,92,64,0,1606,0,0,0,0,0,0,0,0,0,0,0,0
324,1851,2003,214676,1777,0,0,0,30,26,64,32,0,1851,0,0,0,0,0,0,0,0,0,0,0,0
325,1437,1759,265034,1295,0,0,0,8,36,164,114,0,1437,0,0,0,0,0,0,0,0,0,0,0,0
326,2383,2763,160296,2208,0,0,0,20,32,150,178,0,2383,0,0,0,1,1,1,0,0,0,1,1,1
327,2300,2620,189170,2146,0,0,10,10,26,74,200,0,2300,0,0,0,0,0,0,0,0,0,0,0,0
328,3617,5247,107354,2935,0,2,8,58,176,366,1020,0,3617,0,0,0,0,0,0,0,0,0,0,0,0
329,3932,4758,101782,3557,0,0,16,44,204,298,264,0,3932,0,0,0,0,0,0,1,1,1,0,0,0
330,1716,1876,199182,1638,0,0,0,8,22,56,74,0,1716,0,0,0,0,0,0,0,0,0,0,0,0
331,3001,3445,113944,2799,0,0,0,38,104,162,140,0,3001,0,0,0,0,0,0,0,0,0,0,0,0
332,838,1024,556486,756,0,0,0,4,24,40,118,0,838,1,1,1,0,0,0,0,0,0,0,0,0
333,3923,4707,85478,3555,0,0,8,32,104,246,394,0,3923,0,0,0,0,0,0,0,0,0,0,0,0
334,2083,2185,150832,2032,0,0,0,6,8,50,38,0,2083,0,0,0,0,0,0,0,0,0,0,0,0
335,1140,1446,292940,1004,0,0,2,8,48,120,128,0,1140,0,0,0,0,0,0,0,0,0,0,0,0
336,693,751,570798,664,0,0,0,0,6,20,32,0,693,0,0,0,0,0,0,0,0,0,0,0,0
337,1321,1505,256090,1237,0,0,2,6,22,26,128,0,1321,0,0,0,0,0,0,0,0,0,0,0,0
338,1834,3066,238250,1336,0,4,12,64,116,202,834,0,1834,0,0,0,0,0,0,0,0,0,0,0,0
339,2628,3052,142182,2429,0,0,2,36,102,182,102,0,2628,0,0,0,0,0,0,0,0,0,0,0,0
340,4205,4957,103320,3871,0,0,2,86,214,212,238,0,4205,0,0,0,0,0,0,1,1,1,0,0,0
341,3706,4426,84718,3369,0,0,4,34,66,152,464,0,3706,0,0,0,0,0,0,0,0,0,1,1,1
342,1349,2073,284934,1066,0,4,14,46,90,188,382,0,1349,2,4,1,1,1,1,0,0,0,2,4,1
343,1230,1484,303786,1111,0,0,0,0,24,40,190,0,1230,0,0,0,0,0,0,0,0,0,0,0,0
344,2028,2482,216576,1806,0,0,0,8,74,224,148,0,2028,0,0,0,0,0,0,0,0,0,0,0,0
345,1225,2253,409122,849,0,0,6,2,142,116,762,0,1225,0,0,0,0,0,0,0,0,0,1,1,1
346,1389,1521,278442,1325,0,0,0,0,10,38,84,0,1389,0,0,0,0,0,0,0,0,0,0,0,0
347,2195,2525,180662,2039,0,0,0,16,52,88,174,0,2195,0,0,0,0,0,0,0,0,0,0,0,0
348,2375,3205,158790,1992,0,0,0,22,74,126,608,0,2375,0,0,0,0,0,0,0,0,0,0,0,0
349,2769,2963,106636,2675,0,0,0,10,12,40,132,0,2769,0,0,0,0,0,0,0,0,0,0,0,0
350,2004,2548,196552,1756,0,0,4,22,110,150,258,0,2004,0,0,0,0,0,0,0,0,0,0,0,0
351,1630,2152,238602,1403,0,0,0,32,96,128,266,0,1630,0,0,0,0,0,0,0,0,0,0,0,0
352,2130,2492,186560,1957,0,0,2,22,56,62,220,0,2130,0,0,0,0,0,0,0,0,0,0,0,0
353,3715,4629,106390,3305,0,0,2,10,194,378,330,0,3715,0,0,0,0,0,0,0,0,0,0,0,0
354,2637,3151,129714,2388,0,0,0,12,24,68,410,0,2637,0,0,0,0,0,0,0,0,0,0,0,0
355,2966,3494,112852,2705,0,0,4,10,82,178,254,0,2966,0,0,0,0,0,0,0,0,0,0,0,0
356,1069,2005,509092,724,0,0,0,22,116,88,710,0,1069,0,0,0,0,0,0,0,0,0,0,0,0
357,4090,5400,89156,3490,0,0,14,54,180,146,916,0,4090,0,0,0,0,0,0,0,0,0,0,0,0
358,2870,3208,134252,2709,0,0,4,14,78,88,154,0,2870,0,0,0,0,0,0,1,1,1,0,0,0
359,2349,3217,168498,1974,0,0,0,18,30,200,620,0,2349,0,0,0,0,0,0,0,0,0,0,0,0
360,2097,2269,176022,2014,0,0,0,4,16,52,100,0,2097,0,0,0,0,0,0,0,0,0,0,0,0
361,2444,3318,185726,2082,0,0,8,50,176,340,300,0,2444,0,0,0,0,0,0,0,0,0,0,0,0
362,1505,1955,313908,1300,0,0,14,26,58,112,240,0,1505,0,0,0,0,0,0,0,0,0,0,0,0
363,2887,3343,138734,2678,0,0,2,36,102,166,150,0,2887,0,0,0,0,0,0,0,0,0,0,0,0
364,2846,3996,161452,2364,0,0,2,8,152,264,724,0,2846,0,0,0,0,0,0,0,0,0,0,0,0
365,2882,3736,143446,2484,0,0,0,26,74,124,630,0,2882,0,0,0,0,0,0,0,0,0,0,0,0
366,1701,2331,259360,1438,0,0,6,26,100,128,370,0,1701,0,0,0,0,0,0,0,0,0,0,0,0
367,1558,2174,274010,1269,0,0,0,0,36,38,542,0,1558,1,1,1,0,0,0,0,0,0,0,0,0
368,1408,1754,364658,1250,0,0,12,22,78,94,140,0,1408,0,0,0,0,0,0,0,0,0,0,0,0
369,2065,2341,183262,1936,0,2,6,28,38,74,128,0,2065,0,0,0,0,0,0,0,0,0,0,0,0
370,2577,3319,134976,2264,0,0,6,28,106,112,490,0,2577,0,0,0,0,0,0,0,0,0,0,0,0
371,1669,1885,208666,1562,0,0,0,4,12,16,184,0,1669,0,0,0,0,0,0,0,0,0,0,0,0
372,2398,2562,120668,2320,0,0,0,0,26,84,54,0,2398,0,0,0,0,0,0,0,0,0,0,0,0
373,1722,2596,269488,1338,0,0,2,20,92,154,606,0,1722,0,0,0,0,0,0,0,0,0,1,1,1
374,951,1187,534068,845,0,0,0,2,32,98,104,0,951,0,0,0,0,0,0,0,0,0,1,1,1
375,716,802,608362,679,0,0,0,2,0,4,80,0,716,0,0,0,0,0,0,0,0,0,1,1,1
376,2225,3395,219058,1797,0,2,6,52,218,122,770,0,2225,0,0,0,0,0,0,0,0,0,0,0,0
377,2273,2597,137668,2120,0,0,0,4,26,68,226,0,2273,0,0,0,0,0,0,0,0,0,0,0,0
378,2802,3498,125258,2479,0,0,0,12,48,78,558,0,2802,0,0,0,0,0,0,0,0,0,1,1,1
379,2718,3172,140218,2502,0,0,6,10,54,56,328,0,2718,0,0,0,2,4,1,0,0,0,0,0,0
380,1362,2034,307736,1072,0,0,4,38,20,184,426,0,1362,0,0,0,0,0,0,0,0,0,0,0,0
381,2793,3403,124038,2504,0,0,2,20,40,230,318,0,2793,0,0,0,0,0,0,0,0,0,0,0,0
382,4426,5278,75132,4010,0,4,18,94,178,262,296,0,4426,0,0,0,0,0,0,0,0,0,0,0,0
383,2969,3963,122310,2536,0,0,0,12,66,218,698,0,2969,0,0,0,0,0,0,0,0,0,0,0,0
384,2604,3012,148222,2403,0,0,0,12,34,208,154,0,2604,0,0,0,0,0,0,0,0,0,0,0,0
385,3241,4239,155026,2814,0,0,16,78,220,220,464,0,3241,0,0,0,0,0,0,0,0,0,0,0,0
386,2849,3421,132200,2587,0,0,0,12,38,54,468,0,2849,0,0,0,0,0,0,1,1,1,0,0,0
387,1685,2331,264958,1414,0,0,0,0,4,14,628,0,1685,0,0,0,0,0,0,0,0,0,0,0,0
388,3381,4425,127312,2939,0,0,8,110,258,352,316,0,3381,0,0,0,0,0,0,0,0,0,0,0,0
389,1835,2505,272056,1539,0,0,0,12,98,188,372,0,1835,0,0,0,0,0,0,0,0,0,1,1,1
390,1741,1957,173388,1635,0,0,2,10,26,62,116,0,1741,0,0,0,0,0,0,0,0,0,0,0,0
391,2634,3010,129442,2457,0,0,0,16,50,152,158,0,2634,0,0,0,0,0,0,0,0,0,0,0,0
392,2192,2616,191992,1984,0,0,4,34,96,158,132,0,2192,0,0,0,0,0,0,0,0,0,0,0,0
393,2932,3506,117282,2668,0,0,4,18,40,170,342,0,2932,1,1,1,0,0,0,0,0,0,0,0,0
394,1775,2043,197676,1650,0,0,0,8,28,80,152,0,1775,0,0,0,0,0,0,0,0,0,0,0,0
395,1321,2205,337020,989,0,0,0,18,82,156,628,0,1321,0,0,0,0,0,0,0,0,0,1,1,1
396,1717,2703,269460,1306,0,0,0,0,22,252,712,0,1717,0,0,0,0,0,0,0,0,0,1,1,1
397,3717,4139,91558,3511,0,0,2,6,52,182,180,0,3717,0,0,0,0,0,0,0,0,0,0,0,0
398,2175,3019,161172,1800,0,0,0,4,18,152,670,0,2175,0,0,0,0,0,0,0,0,0,1,1,1
399,3602,4070,90228,3377,0,2,2,26,74,102,262,0,3602,0,0,0,0,0,0,0,0,0,0,0,0
